#taxonomy	sample2	sample5	sample7	sample9	sample10	sample11	sample12	sample14	sample15	sample16	sample17
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	0.342738186354222	0.0759979010631457	-0.600981215454133	1.8422322506313	1.08502534525869	0.11053857453509	0.594765756490301	2.99071410411264	1.70854036354239	0.466588750846289	2.4372378827394
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	-0.673182386468775	-0.511788763838973	-0.824124766768343	0.575863630080149	1.2142370767387	-0.0346434353094077	3.50127426277172	3.40858832748346	3.38976784189331	2.49430072968113	3.92957745656543
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	2.55893866514945	2.16580222977853	2.20842147990836	2.60976315131307	1.89211678516786	2.04674932650169	3.60937942282115	2.70248899607868	2.15135111100941	3.17427055997528	2.73627081485987
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-1.52048024685598	-1.89808312495886	-1.11180683922012	-2.10515789863414	-2.56995255717956	-1.62857716120754	-1.83114255253574	-1.77105274743097	-2.42776839777874	-1.95931955817976	-2.66415177462532
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-1.00965462308999	-1.20493594439892	-0.130977586208397	-0.770156831901802	-0.202828943047945	-0.555940358942694	-0.234283422308503	-1.07790556687103	-1.32915610911063	-0.688857012584987	-0.584710232945484
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	2.42217972803406	2.45605830622548	1.68140117022239	2.90946941673165	4.17841613629112	2.0998927601774	3.04166642465311	3.46132829611266	3.08738696752023	2.7894096997797	2.83199133525264
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.498828999323997	-0.329467207045019	-1.51727194732829	-0.579101595139093	-0.724125866681231	-0.61000758021297	-0.341051397734209	-0.567079943105038	-0.710116900704407	-0.51240057524343	-0.718241625570007
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	2.8615463878179	2.63451636819439	2.00908857728787	1.93437842709296	2.5237976436272	2.69809937838317	2.26111650319534	2.01421855235803	2.03154991119679	2.19956352517992	1.80175634402926
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	0.770931545539942	0.462770876159157	0.679952630007931	0.533899430981116	0.946555670993588	0.796906068109657	0.3162496510526	-0.171184286013024	-0.214795463474382	0.600810512845832	0.524264842758172
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	2.42433258139516	2.37858299405719	2.05226074915308	1.79479252555973	2.99328989469764	2.63950521411712	2.62465717679808	1.6380498137383	1.74000363299818	2.08373170965479	1.78143634153831
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	0.626100597661486	0.462770876159157	-0.418659658660178	-0.382391300893039	-0.577522392489356	0.150278903184604	-0.272997934489194	-0.433548550480515	-0.279333984611953	-0.277560984166029	-0.616458931260064
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0.307646866542952	0.570016406512755	0.187476144910137	0.519510693529017	0.408972598058048	0.610494526064177	0.232550632175953	0.41553343170019	-0.110998669792738	0.0802760749528804	-0.118620503020885
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	0.626100597661486	0.782938403755427	0.0921659651058124	0.379748751153858	0.505822424047965	0.681670804532072	0.232550632175953	0.0747739430673571	-0.0832191056856624	0.104373626531941	-0.243783645974891
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	5.24340466170646	5.18647853012912	4.29983921263492	4.0863862601895	4.58492318249823	5.1483682930474	5.05984798011366	4.59852202433581	5.15518828088889	5.12731385581858	4.44450144672371
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	1.33215118305734	1.21097783390213	-0.824124766768343	0.704244796728355	0.425779716374429	0.84342608374455	0.208453080596893	-0.124227302925253	0.362519901560442	0.180746605316515	0.092688590646322
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-0.582210608263048	-0.734932315153183	-1.11180683922012	-1.22968916128024	-1.18365819605967	-1.14900408094566	-0.914851820661588	-1.31906762368792	-1.42923956766761	-1.14838934196343	-1.56553948595721
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	0.724946432298119	1.16530779706894	1.52725049039513	0.217229821656083	0.356786844887477	1.24019548488516	0.679472453962464	0.25959863007943	-0.348326856098904	0.675263491040582	0.426890678732996
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.2327981744042	-0.511788763838973	-0.824124766768343	-1.4120107180742	-1.58912330416784	-0.935429980647598	0.0212415385087463	-0.421126030481958	-1.42923956766761	-1.51303245555134	-1.74786104275116
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	2.73906483137997	3.47441363976342	3.62146334939528	1.48390122019758	1.11892689693437	0.906339909155119	-0.247022448085933	-1.17798902542801	-1.66562834573184	-1.39970377024433	-1.74786104275116
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	0.0199647940911707	0.635613688998568	1.40049878475599	1.94139599975161	0.820071523884468	1.36715511234645	-0.247022448085933	0.25959863007943	-0.567016057063734	-0.375199453729945	-0.158625837634584
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	-1.52048024685598	-1.71576156816491	-1.51727194732829	-1.63515426938841	-1.58912330416784	-1.14900408094566	-1.34563473675404	-0.883749552430071	-0.636008928550685	-2.02385807931733	-0.616458931260064
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	3.50486119462997	3.64943532722267	2.47171209923599	3.07437593192393	1.69741116917418	2.35182314166534	2.74935064573991	3.24338483261502	3.4899727186146	3.41364135136405	3.07724756360219
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	-2.1082669117581	-1.56161088833765	-1.88678834346851	-1.63515426938841	-2.05912693341357	-1.55446918905382	-1.10722371330904	-1.51973831915007	-0.847318022217892	-1.89869493636332	-1.48549677828367
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-1.00965462308999	-0.14022520740649	-1.11180683922012	0.255696102483879	-0.835351501791456	0.370821672798757	0.452514530572783	-0.220455335019807	-1.73462121721879	-1.51303245555134	-1.16007437784905
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	-1.07864749457694	-1.42807949571313	-1.92960672757678	-1.4120107180742	-1.47134026851145	-1.70861986888108	-0.9928133621313	-1.55747864713291	-1.97578327403568	-1.06834663428989	-0.495098074255797
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	-3.02455764363225	-1.56161088833765	-1.51727194732829	-1.92283634184019	-2.05912693341357	-2.24761636961377	-1.1379953719758	-1.41437780349224	-1.73462121721879	-1.20554775580338	-0.754609269740881
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-0.626662370833882	-1.10962576459459	-0.824124766768343	-0.881382467012026	-1.72265469679236	-0.861322008493876	0.359113355484383	-0.161614834996873	-0.348326856098904	0.0964054568827641	-0.524085611129049
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	-0.0801186644658118	-0.288645212524764	-0.824124766768343	-0.418758945063914	0.30172706770445	0.0405799859281799	-0.492857410602213	-0.625920443127971	-0.939691342348907	-0.313067672622939	-0.361566681631274
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	0.814894668961058	0.619613347652127	0.354530229573303	0.704244796728355	0.936605340140419	0.869068514357887	0.508256513581018	0.709877753977387	0.28028180332347	0.449875269872548	0.47134244130383
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	0.359832619713522	0.10339687525126	-0.0131945505520139	-0.159247749578829	-0.267367464185517	0.213192728595173	0.16695334969014	-0.511510091950227	-0.790159608377944	-0.221048773902687	0.0438984264768901
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	0.846643367275639	0.276668596525297	0.0921659651058124	-0.0510341649385961	-0.336360335672468	0.339072974484176	-0.0604364925055208	-0.25122699368656	-0.366345361601583	-0.254571465941331	0.0604277284281006
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-1.63826328251236	-2.40890874872485	-1.93829821900272	-1.4120107180742	-1.87680537661962	-1.62857716120754	-1.77051793071931	-2.86966503609908	-2.42776839777874	-2.33401300762117	-2.1045359866899
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-1.41511973119815	-1.56161088833765	-1.51727194732829	-1.31670053826987	-1.58912330416784	-1.79563124587071	-1.60799900122153	-2.04298646291462	-2.07109345384001	-2.42932318742549	-1.97100459406537
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	0.676744330480241	0.363679973514927	0.734019851278207	-0.418758945063914	0.0203146082662644	-0.13308350812266	-0.137823156120941	-0.304715678637547	-1.00638271684758	-0.573025197059865	-0.649248754083055
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-3.02455764363225	-3.28430247550394	-2.0281149961181	-3.53980786965509	-3.65020847983208	-3.9271035382276	-4.30324666434797	-4.87531329545921	-4.36766165733073	-4.44416055307837	-3.82233751276536
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	0.572754616956194	-0.329467207045019	-0.130977586208397	0.156605199839648	0.263260786876654	1.09474051202546	0.627377342079062	0.41553343170019	1.85483245675713	0.888492585297613	1.20182729230142
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-3.02455764363225	-3.30150945577402	-2.06916637540465	-3.82877431659573	-3.56362936578579	-4.46621441531756	-4.28494252855529	-4.4288145330912	-4.33883820992801	-4.5163787023825	-3.87146965132545
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	-2.1082669117581	-3.18908227824762	-1.92825336007331	-3.40213979920349	-1.58912330416784	-3.09491423000097	-2.99429336234142	-3.42928082403451	-2.76424063439995	-3.63329599175143	-1.56553948595721
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	-3.02455764363225	-3.04888146700111	-2.0240818382685	-3.53161529034121	-3.37829822148123	-3.95817919984444	-4.22808942528631	-4.63541375776119	-3.97638281873171	-4.61879245461156	-2.9518338470771
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-3.44741289161218	-3.49460713419366	-2.11741677082291	-3.32964112670398	-3.32074350036899	-4.22050217264125	-4.2283804554438	-4.86033038884075	-4.58847382279965	-4.44698873644321	-3.98985239359503
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-3.75588276063115	-3.49997055451281	-2.21240298168134	-3.67154267016696	-1.72265469679236	-4.01449248126602	-4.35975344146528	-4.61333353459868	-4.19510479725744	-4.57540107955059	-3.52171174040082
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	-3.53616051004659	-3.20031920299907	-1.99581905054184	-3.34293704509033	-3.33308824015128	-3.89143511106267	-4.33187202149719	-4.71635435256563	-3.96113948176356	-4.52474122592541	-2.9518338470771
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	3.40273954820029	2.58152383805388	2.74540792971303	2.02197648641095	3.02227743157089	3.03122688709889	3.32142623744918	2.90355465575234	3.44796457940593	2.96838692300058	3.07885141318416
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	1.96246778482487	1.03577374487704	1.22356807659691	0.774040558663897	1.59929331321566	1.71997648696919	1.92276358479527	1.60278975078181	2.00813747057204	1.51806696183995	1.9754198380801
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	2.16561756429608	1.54872476795534	1.00845669697997	1.23416407930993	1.93355397503203	1.96556886982285	2.17732635116065	1.86024803648045	2.33073580813005	1.85150094173923	2.22994970321498
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	0.572754616956194	-0.462998599669541	0.734019851278207	0.0466043046253199	1.14361950952475	1.06916367023581	1.85929818214515	1.36029208495136	1.00621880670641	1.39496090369465	0.554724050242881
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	-1.41511973119815	-2.81437385683302	-1.51727194732829	-0.942007088828461	-0.895976123607891	-0.727790615869353	0.263803175680058	-0.282975692001141	-0.972481165171898	-0.325189033155284	-1.10600715657877
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	1.33215118305734	0.276668596525297	1.28608843357825	1.3973919772883	1.99786184226476	1.79040976201811	2.66588547483264	2.07808116944824	1.76188634424769	2.21794817458124	1.83008685065549
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-3.33372752154344	-3.77267308397522	-1.90312292574903	-3.83227041750198	-3.48289578100932	-4.161992496635	-4.23024044421562	-4.38515063019139	-3.94983670490095	-4.33734912896935	-3.63822902106931
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-2.1082669117581	-2.40890874872485	-1.94236760603823	-3.0214486305083	-3.32965849974624	-2.24761636961377	-1.3078944087712	-2.17651785553914	-2.17645396949783	-1.55385445007159	-2.44100822331111
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	-2.33141046307231	-2.81437385683302	-0.824124766768343	-0.495719986200042	4.24239253699792	-0.826230688682606	-2.40650669743931	-0.610882565763431	-0.0561904332977431	1.3661660017467	1.25285877231387
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	-0.421867958187868	-1.10962576459459	0.0921659651058124	1.5584037474955	5.90245245144654	0.762300538932181	-0.890159208071217	1.21511007510687	1.56649270588638	2.97470463354466	3.33478478732136
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-3.87102003601131	-3.33735078074016	-2.24124727786041	-3.60344833592421	-3.56757688346252	-4.03661524095288	-4.40514664336328	-2.51299009216035	-4.06492533945578	-4.8714999168164	-2.9518338470771
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-1.77179467513688	-2.81437385683302	-1.83175699281064	-3.32640423139065	0.808771968630534	-1.01547268832113	-1.16974407029038	-1.72453273179608	-1.60108982459427	-1.0430288263056	-2.44100822331111
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	-0.0288253700782613	-1.56161088833765	-1.11180683922012	-1.14964645360671	2.06477643105007	0.283810295809127	0.0876166074536189	-0.808241999921926	0.201032431669329	0.251698341288799	-0.55393857427873
