#taxonomy	sample1	sample2	sample3	sample4	sample6	sample7	sample8	sample9	sample10	sample12	sample13	sample14	sample15
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	-0.107750756050299	0.116047236836159	-0.588624961404301	0.054277525684714	-0.475205268649002	-0.389279513220809	-1.17434781067658	-0.79924300619355	0.0680028858091348	-0.415024062002163	0.111846558867945	0.1802715624475	-0.590060416503479
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	0.436360845349159	0.998048895231682	0.716323760261637	1.79706299031631	0.675775005536424	1.17886813027568	0.988975214983955	0.453519962301818	1.62825055405246	1.58103587073862	1.4823925630197	1.70839611900661	0.582659844318353
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-1.97955293295189	-1.48221737499982	-1.05862859065004	-0.926551727327012	-1.13660375089437	-0.495889248279067	-0.83787557405537	-2.60105914328228	-0.665966289271066	-1.06895052940883	-1.05130425093774	-0.93272946367271	-1.54557186153092
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	1.97648695789303	1.89271207984173	2.02328137914501	2.92526323616992	2.09962071230845	2.85532976357685	2.45265623971927	1.19885289603233	2.46589815860751	2.16519276759016	2.46915655155124	2.94118525310678	1.35584973255183
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-2.03084622733944	-2.0212138757325	-2.98203881607402	-1.22079120032495	-2.11743300390609	-2.23885855333769	-2.09063854255074	-1.78007225920528	-0.62514429475081	-1.55445834519053	-1.05130425093774	-1.05596210409666	-1.07556823228518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	-0.532633950015565	0.0700621235943354	-0.270171230285766	0.340119671214488	-0.353844411644734	-0.00271855975179725	-0.736092879745428	-1.4923901867535	0.473467993917299	-0.30169537669516	0.597354374649646	0.604605154860047	-0.110487336241592
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	1.44633706130064	1.70848757290169	1.83728334762174	1.78410944131592	1.63598497134541	1.87201531083562	1.15292989490783	0.212357905484929	1.4789898595194	0.760549267802074	1.96423064991243	2.07237900550984	1.39886711763553
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-1.04345957378156	-0.190538990254775	-0.528000339587866	-0.907133641469911	-0.964753493967707	-0.81747287240653	-0.586561145774464	-1.4923901867535	-0.799497681895588	-0.925849685768154	-0.0216848337565777	-0.254181082533917	-1.07556823228518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	1.52750483940974	1.53820751114455	1.40096025115367	3.43517215500901	2.28521291797052	2.87398945012566	2.5428761164465	1.70628293079719	3.25971304260457	3.88253341604527	1.95437835346942	3.68525679520716	2.14829513409406
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-1.08346490839525	-0.646895705659329	-1.97491932252419	-0.263257509916748	-0.731138642786202	-0.547182542666618	-0.363417594460254	-0.239627218258128	-0.426293436005645	-0.168163984070638	0.0473080377303736	-0.00778066905543998	-0.210570794798575
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-1.26171313980157	-0.565926643125661	-1.56945421441603	-0.624270855454078	-1.20114227203194	-0.870582697720478	-0.736092879745428	-0.480789275075016	-0.823595233474649	-0.589377449146941	-0.714832014316523	-0.413245777163604	-0.85242468097097
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	-0.520937910252373	-0.116976423077758	-0.876307033856082	-0.185548525589432	-0.576987962958944	0.0493378022042559	-0.238254451506248	0.165837889850037	-0.206433959892626	0.0296617592592822	0.283696815794604	0.185022165206098	0.177194736210188
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	-0.86441134233257	-0.480768834785354	-0.528000339587866	-0.347517853534488	-0.773698257204998	-0.168385681640615	-0.363417594460254	-0.576099454879341	0.0271808912888797	-0.107539362254203	-0.262846890573466	0.194456197439456	0.177194736210188
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-0.671220113301711	-0.470616463321336	-0.588624961404301	-0.427560561208024	-0.353844411644734	-0.272745696964857	0.0640264203666851	-0.932774398818073	-0.752977666260695	-0.638167613316373	-0.0216848337565777	-0.218076077891801	-1.07556823228518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	-0.671220113301711	-0.58839949897772	-0.528000339587866	-0.415726103561021	-0.773698257204998	-0.214476788840882	-0.432410465947206	-0.31373519041185	-0.303060795581697	-0.0503809484142543	-0.868982694143781	-0.190102225849395	0.24618760769714
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.755777501329775	-0.450615796614667	-0.416774704477641	-0.392469241396754	-0.690316648265947	-0.168385681640615	-0.298879073322683	-1.4923901867535	0.0779532166623029	-0.168163984070638	-0.868982694143781	0.194456197439456	1.00387330939466
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0.212100599334874	1.37998350592965	-0.528000339587866	1.07121178333856	0.249690610225524	1.03016705521598	0.0195746577958513	0.55530265661176	2.09877925550769	1.73207612815149	2.03973820242058	1.16466588162372	4.87799972463165
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	-0.171264161772625	0.751374846507278	1.35728518765101	0.655051386113644	0.818195345578193	0.50657917983614	0.866872518183055	1.32600807151758	0.704579714880686	1.00082910135927	0.635094702632493	0.635282407107094	2.64710860141205
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	0.212100599334874	0.443652023172051	0.104522219155645	0.801104855708283	0.280462268892278	0.997014847899082	0.404630894272809	-0.31373519041185	1.27397369279774	0.919977004730177	0.80499373942789	0.868645464254787	2.19209775675245
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	0.45406042244856	0.952856901040308	0.813173586251555	1.22384155032511	0.665518505369235	0.890405112840823	1.33525145170179	0.905505086044875	1.44424691107552	1.54788366342172	0.835765398094644	1.28678903062272	1.87542814742742
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-1.28640575239194	-1.1144925948745	-1.28177214196425	-1.33201683543518	-0.864670035410725	-0.734781156561416	-1.33686674017436	-2.44193209006559	-0.84828784606502	-0.861311164630583	-1.05130425093774	-1.12378470043542	-0.670103124177015
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-0.330894307364508	-0.04185579260965	-0.416774704477641	-0.0792538669398085	-0.382831948517987	-0.356127305903908	-0.673572522764094	-0.79924300619355	0.233517324286708	0.103769731413004	-0.868982694143781	0.330332257023233	-0.0195155580358657
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	2.83547291002348	3.09791986271251	3.09083527079314	3.16844621616629	2.88427365944586	3.64982152233896	4.17893111394543	3.34785212141408	2.35242400817551	3.17292947352181	3.66361679900947	3.73738676909875	4.31976240843285
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.914842195959462	-0.295051688990262	-0.653163482541872	-0.315082577781334	-0.382831948517987	-0.521207056263357	-0.768882702568419	-1.08692507864533	-0.0828200039254489	-0.168163984070638	-0.0957928059102996	0.0749110467896733	0.0230440563829302
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	2.25744792967173	2.68874523401446	2.98090773507707	2.32169251425146	3.13046787672793	2.47260028888105	3.06337533439086	2.99624618297864	2.67512716832138	2.29834530057765	2.82405477011882	2.6975839367246	2.56201792744121
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-0.35031239322161	0.138270373620869	0.445448806126238	-0.715242633659805	0.735198426007225	-0.412007764298365	0.609043408880955	0.522512833788769	0.0878055131053145	-0.26660405688389	0.597354374649646	0.126468856454523	-1.36325030473696
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	0.754814576467693	1.62510596396264	1.7920779108537	1.24641587236365	1.55886766800098	1.60824490599114	1.89370512445703	1.39798157114267	1.27097518980149	1.17828446850205	1.83906750695843	1.70529213306902	2.00404552524951
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-1.57408782484373	-1.1144925948745	-1.16398910630786	-0.764032797829237	-1.07597912907793	-0.965892877524803	-1.17434781067658	-2.53928247230861	-1.44612484682064	-0.498405670941215	-1.27444780225195	-0.836102627983638	-0.757114501166645
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0.342834787338335	0.962542206774772	0.590030034937345	0.955753171773728	0.295500146256818	0.459622196748369	0.75717360092663	0.834887518830921	0.499785302234673	0.760549267802074	0.558133661496364	0.68248881167689	0.736810524145611
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-0.544468407662568	0.0156680515285366	-0.316691245920659	-0.0876927355856732	-0.0805510766450529	0.0708440074252194	-0.127028816396024	-1.08692507864533	0.0167095914215843	0.150289747047897	0.111846558867945	0.161040200519612	-0.110487336241592
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	4.41085550527399	4.47505822281591	3.75518046044938	5.18682674510327	3.95176389174224	4.78018250932165	4.68401382342494	5.97269254964605	4.36174460561544	5.17117535700032	4.64511786931217	4.58530530177152	6.53032176876794
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	0.395352821621782	0.617843453882755	0.249704229000142	1.06320105959248	0.381266968014243	0.948084224427501	0.642104271141843	0.882515567820176	0.790708868610625	1.32894474338954	0.558133661496364	1.00277476422149	1.18879564788867
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	0.645115659211269	1.81670115754192	1.58754620673409	2.06525126808709	1.71482503305319	2.13869380094127	1.63505488468591	0.417152318130943	1.45179411671091	1.06658047892205	1.99321818678569	1.93236577528312	2.12819395477297
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-0.42140831490534	0.242531383945278	0.664138007091067	0.372731256803249	-0.102529983363828	-0.057634317347912	0.0925997928107413	-0.480789275075016	0.258623245417785	0.524983196489308	0.865618361244325	0.98376680017631	-1.07556823228518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.67944834050155	-0.577099943723787	-0.876307033856082	-0.715242633659805	-0.353844411644734	-0.435264626462632	-0.408879968537012	-0.31373519041185	-0.33247468078799	-0.925849685768154	-0.358157070377791	-0.211008910668708	-1.36325030473696
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-1.26171313980157	-0.938601928410835	-0.588624961404301	-1.42439015556619	-0.271606313407762	-0.783571320730848	-0.8027842542441	-0.239627218258128	-0.708525903689862	-1.06895052940883	-0.175835513583836	-0.876376527121578	-1.07556823228518
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	-0.230353078142631	0.715007202336403	0.887281558405277	-0.139878488756243	0.556715645520436	-0.124325691846584	0.340779422286276	-0.480789275075016	0.353181828042797	-0.26660405688389	1.27108346935249	0.670894478895971	1.5454705918274
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	-3.87667291783777	-2.66784104065756	-3.03826008120104	-2.7789358183715	-2.81058018446604	-4.184768702393	-3.07146779556246	-2.57759216998929	-1.82911709907675	-2.24760552575047	-2.46036371978383	-1.94796014340177	-2.05639748529691
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	1.51998034943113	3.12959735370694	2.1277240425126	3.69957382383707	2.31931853045704	2.99720339808734	2.75747782204774	1.16436671996116	3.57924977261525	3.53004679747218	2.15144219200058	3.35355211404279	3.1365593655933
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	-1.3376990467795	-0.803056436414611	-1.05862859065004	0.178575242362291	-1.42428582334615	-0.643809378355689	-2.56064217179647	-0.932774398818073	-0.0828200039254489	0.0296617592592822	-0.868982694143781	-0.581868489599397	0.455908138679209
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-1.79723137615794	-1.51038825196651	-2.85563848923304	-1.81385492232792	-2.52289811201426	-2.31296652549141	-1.86749499123653	-2.96318608369549	-1.97221794271742	-1.84214041764231	-2.36538712925269	-1.67032840680349	-2.80722273780949
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	1.54827709964363	1.97216964999126	2.39135895518155	1.87144671043814	1.97412991535413	1.5123247841124	1.28950542991358	0.858985070409982	1.85642345377168	0.600206617726895	1.05282990333247	1.66834861787733	-0.757114501166645
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	1.11148952040643	1.51490282382902	2.0414636982282	1.58097301104876	1.28930455813168	1.21565388709219	0.935865389670006	-0.170634346771176	1.06495152070074	0.555754855156061	0.671462346803368	1.22508114512263	0.0638660509031854
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-1.50954930370615	-1.1739160153453	-1.16398910630786	-0.304500468450797	-1.42428582334615	-1.11671576725939	-1.33686674017436	-2.55439451780644	-0.665966289271066	-0.861311164630583	-1.05130425093774	-0.079239633037585	-2.05639748529691
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	0.106119158478582	0.708815232088482	0.915452435371973	-0.00634709613172074	0.818195345578193	0.425389025106127	1.14803990961364	0.971463053836672	0.730690858884372	0.391451803864785	0.976843996354549	0.604605154860047	0.0638660509031854
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	0.287404982399004	0.644690703918943	0.813173586251555	0.361978465026987	0.763636361327758	0.515711663399413	0.813526537477762	0.453519962301818	0.69394131667563	0.670165206333806	0.865618361244325	0.781199020910677	0.103086764056467
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-0.311846112393814	-0.167896513505015	-0.183159853296136	-0.104787168944973	-0.475205268649002	0.0347390027831032	-0.0269453578390415	-0.681459970537167	0.0579525499556334	0.297925745853962	0.229629594524328	0.23584141360231	-0.0195155580358657
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-1.00499329295376	-0.50138812198809	-0.528000339587866	-0.581711241035283	-1.07597912907793	-0.601249763936893	-0.61473202274116	-0.31373519041185	-0.378284216819285	-0.232702505208209	-0.714832014316523	-0.457305766957635	-0.0195155580358657
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-1.97955293295189	-2.50078695599439	-2.66806650308414	-1.68032352970339	-3.2160452925742	-2.10532716071317	-2.09063854255074	-1.26924663543929	-1.35911346983101	-2.53528759820225	-2.37537898083096	-1.55591805562574	-1.54557186153092
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-0.949933515770732	-0.876081571429501	-1.05862859065004	-0.653684740660372	-1.01882071523798	-0.8525641922178	-0.83787557405537	-0.932774398818073	-0.730504810408637	-0.689460907703924	-0.175835513583836	-0.592124989766586	-0.85242468097097
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-1.36436729386166	0.138270373620869	-0.470841925747917	0.0974496975499228	-0.0173721750235213	-0.177435517160533	-0.736092879745428	-1.4923901867535	-0.260501181162901	-0.689460907703924	-0.714832014316523	-0.849347854733658	-0.757114501166645
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-4.68168592547222	-4.80859849380173	-3.24800031233974	-4.51000644067003	-3.66074239037476	-4.57693591314182	-3.80439044935581	-2.80220120954151	-4.35556852823828	-3.51726145764994	-2.74384452250619	-4.89350433039596	-3.02398292773959
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	-4.63944813742321	-4.90695312525104	-3.19003819955679	-4.91054727688611	-3.44315951961735	-4.46781746323811	-3.9193165530709	-2.64720888941416	-4.1845245785135	-4.11217084371149	-2.23475465992019	-4.06822367960186	-2.46186259340507
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	0.995976633284581	1.46805252447742	3.17837227197359	0.967622747329112	2.63183752605576	0.908981498413759	-0.0269453578390415	2.19021965434685	1.98345382737974	1.18638167873467	1.43360239885026	1.97757121205117	-0.0195155580358657
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	1.66328258266064	0.981635865590352	1.56604000151312	1.28580827407431	2.25832401775419	1.41919343698099	1.28524103112713	2.61848367741982	1.44676898050823	0.981220629970895	0.835765398094644	1.07733093239377	1.79375011641315
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	0.0219270672582339	-0.634919514612613	-0.183159853296136	-0.358567689721073	0.447516353555444	-0.292948404282377	-0.298879073322683	0.55530265661176	-0.180458473489365	-0.925849685768154	-1.05130425093774	-0.581868489599397	-0.0195155580358657
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-4.92199970176321	-4.83361159001555	-3.20581374530388	-4.64752609464348	-3.96259581095043	-4.50460119469088	-3.95117397413258	-2.57090745073596	-4.22524323137585	-3.52789174616009	-2.59021301022199	-4.95180630020618	-3.56416782154716
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-4.72447824727833	-5.1761869842872	-3.44183984444294	-4.77969382992752	-3.64107145551705	-4.53037380081449	-3.84819557844724	-2.47117793107586	-4.78992963058355	-3.78470964489898	-2.55428010162035	-5.51731008144921	-2.92165403333162
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	-0.497948392027675	-0.683709678782045	-0.142337858775881	-0.451658112787085	0.381266968014243	-0.447099084109635	-0.673572522764094	0.417152318130943	-0.410032915133865	-0.994842557255106	-1.05130425093774	-0.890169849253914	-0.515952444349757
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-4.63373573355693	-4.94910102837985	-3.02037951248019	-4.54550947154411	-3.54308255437432	-4.6278899187825	-4.12087849239808	-2.6377162711843	-4.20233559423074	-2.94075270631042	-2.26617363671694	-4.77614901232218	-2.90236252478405
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-4.89007732324328	-4.6433659122215	-3.13357670116576	-4.58882717747033	-3.97546342883661	-4.57846151076938	-3.73360305480318	-2.48090151939636	-4.25660966806387	-3.26195199688984	-2.49334732595088	-4.74738840901065	-2.75467437471831
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	4.8703613463404	4.40373232355398	5.00585404919452	4.24248291130602	4.66777792231795	3.75492473198925	4.41383673922857	5.27033932017838	4.4829806206227	4.38010510790909	3.3257098419126	4.40578361436478	5.27814942184121
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	-0.274804840713465	0.393849200688233	1.5063207668115	0.0974496975499228	1.57144645020784	1.04901014301746	1.43939171095439	1.54015605992321	-0.823595233474649	-1.55445834519053	-0.714832014316523	0.370498298748568	0.103086764056467
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	-1.60798937651941	-1.1339106807316	0.00608214634239194	-1.49108153006486	0.133858794700402	-0.521207056263357	-0.109637073684155	-0.0454712038171703	-2.23458220718491	-3.25030095730265	-1.56212987470373	-1.05596210409666	-1.76871541284512
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	0.581542855193657	1.39729314346474	2.37212759325366	0.973505117232179	2.36556954810779	1.87084366453873	2.26767156550583	2.30870125796737	0.144963926945263	-0.26660405688389	1.05282990333247	1.1857934280496	0.582659844318353
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-4.68828738741441	-4.98202687620037	-2.96595811316455	-4.85203506505728	-3.53216893270245	-4.91041721861629	-4.15238195639052	-2.54417060439892	-4.64223468039047	-3.34550479853823	-2.47163038665131	-5.01603256617811	-2.96049378870767
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-4.45011273204825	-3.45629840102183	-3.45273185771303	-2.66115278271512	-3.62324680475667	-3.26847797051885	-3.47693290367063	-2.64132992563694	-2.7454078309509	-2.24760552575047	-2.30491923909929	-1.98878213792202	-2.46186259340507
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	0.136702581850662	-0.0685240396918114	1.11612313083412	-0.148847158739004	0.151250537412271	-0.447099084109635	-1.22564110506413	-0.170634346771176	-0.981819238689543	-0.861311164630583	-1.96759498281189	-2.45878576716776	-0.590060416503479
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	1.68144131767251	1.37998350592965	2.65005349076008	1.39545145152413	1.57560446035651	1.2111289924939	-0.298879073322683	1.84870327083895	0.666839386897839	0.172762602899955	0.17247118068438	-0.612959076669428	1.20169905272458
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-1.10408419559799	-0.53313682030267	-0.470841925747917	-1.09717724435778	-2.11743300390609	-2.23885855333769	-1.7721848114322	-1.26924663543929	0.16331306561346	-0.338063020866035	-1.27444780225195	-0.977181226243543	-0.670103124177015
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	3.06419471259457	0.558281192731412	1.91690097558644	0.0760965730793539	3.50958840961665	2.57853867222326	5.56617154892964	2.28037075134114	-0.548183253614682	0.971270299117727	1.74597708389242	1.0869928433055	-2.59338664289166
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	-2.57738993370751	-4.83227888060344	-2.66806650308414	-4.50636012336926	-3.78762128856561	-4.184768702393	-0.8027842542441	-2.85822167150857	-3.84402011961901	-3.69544911264821	-2.56294761406156	-3.08739442659013	-3.72101883872581
