#taxonomy	sample1	sample2	sample3	sample6	sample7	sample9	sample10	sample11	sample12	sample13	sample14	sample15
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	-1.00954044275234	-0.431988371514828	-0.215899730784837	-0.88875103650808	-0.501934299227316	-0.746190092376154	-0.900417926122853	-1.01568027514237	-0.744908163980704	-0.80268039627262	-0.820237406998154	-0.912198774457191
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	0.906781749117479	0.710368466116138	1.71333072907182	1.01959601097158	0.519716948304665	1.07008899402622	-0.0313800790992436	0.279046892452032	1.08372184105568	0.900576271379135	1.04051493371685	0.531254000502648
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	0.921685154620054	0.901085293400152	1.10795915939426	1.89386786009164	1.51444910648538	1.21779283773885	-0.287313453236444	0.840617715223259	1.3959861569128	0.944378894037528	0.85075839843538	0.000162679277074125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	1.83679175373299	1.53801932911955	2.44693286432408	1.75490400235581	1.51148614135473	1.86356676029132	1.08850960801615	1.382214997656	1.93069644299494	1.85608771640657	1.84787224521161	0.927416715948499
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	1.0724488710063	1.21807639444954	2.12893791194461	0.801225738410033	1.1251252145566	1.4651192248418	0.783127958464969	0.979020038082378	1.298687245926	1.41972536769376	1.55282094265328	0.585321221772924
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-0.482520133066367	-0.25374014010851	-0.135047634155742	0.422193887370024	0.0221365512886953	-0.239628867396621	-0.632153939528174	-0.400494636052134	0.572141784964202	-0.204024059133597	-0.463562463059422	-0.749679844959416
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	0.835211556616227	0.987292488601369	1.03836586759507	0.72068687592602	1.06668161868653	0.921115202378495	0.446655721843756	0.573554929974213	0.553093589993508	1.0107015369686	1.08163318064633	0.78359670650912
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.0261634176618137	0.935843926765327	1.24638053731298	0.251972737510156	0.180039580734504	0.778940713597952	0.223512170529546	0.824869358255119	-0.363197141880647	-0.30838407445784	1.18723063505659	1.04485355115136
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	2.77232738840477	5.02614305014213	4.81639405256928	3.82772967063078	3.67688756773619	4.94840133756427	4.71635317154372	5.03864169334648	3.48838151394259	3.62246068521089	5.31474324143444	5.0473399555523
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	1.60292743267368	2.14600870133918	3.45438689025248	3.28860947641039	3.47003335832817	2.93145629363523	1.65262652883237	0.893862229742071	1.95181047111196	1.48504067408928	2.7508590114594	2.1048728151318
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	0.740546330075148	1.98348977184141	2.90344649873633	2.02814747572151	1.7849729810475	2.61078116212154	1.70511671145376	1.32612553100496	1.1888560867725	0.851636842338914	2.70705638880101	3.32616124569812
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	1.16937698713952	1.35773650901544	2.42616060409019	2.27849187773565	1.53494762803372	2.27786080136708	0.988980012669118	1.14187904580142	0.760732954771752	0.546031253698228	2.49826825881889	3.28012619612511
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-1.85683830313954	-1.2011214590527	-1.13219046265899	-1.32700596743924	-1.7436474315361	-0.789675204315893	-0.826309953969131	-0.140211537788468	-0.147775636660348	-0.81920969822383	-1.05134912796154	-1.44282702551936
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-0.742477657503293	-0.284830727178541	-0.125385723244005	-0.538548607074965	-0.90739940733548	-0.469203309041121	-0.32987306765524	-0.27374293041299	-0.730921922005965	-1.08491286395684	-0.338399320105415	-0.378116288526933
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	4.13092894116991	3.52882479808275	3.8139530928311	4.72414158182992	4.7604104068619	3.67801931267008	4.25775280868194	4.86093443028667	4.82681735032666	4.41670020819559	3.77904244913573	2.75387354334027
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.296190554874874	0.710368466116138	0.528540744162659	0.131609055260281	-0.0601015469482768	0.539460742964049	0.405833727323501	0.583707301438231	0.0422679662275174	0.180195940360831	0.85075839843538	0.589697596372723
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	1.96973055374758	2.14322705837731	2.09088704906291	2.34294547678918	1.92581393672074	3.7651369223306	2.24505973379048	2.0956103390459	3.29566907983092	3.08343614539172	3.03294509840706	3.73049385085399
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-0.696668121471999	-0.778264608232662	-0.184809143714806	-0.133083498966801	-0.149713705637964	1.64782920657752	0.223512170529546	-1.06697356952992	1.01585955193901	1.0266169922745	0.862627973990764	1.51381785932658
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	0.0684525587130355	0.138026123641493	-0.0423888036730375	0.395760630301868	0.145750507255872	-0.0530429118162087	0.000368619215336762	0.306075564839952	0.234158974037623	-0.0383569372447794	-0.103559729028014	-0.333164900664667
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	1.13172548093584	1.98783760477751	1.73151304815501	1.95578318317262	2.4644835866579	1.25873422811621	1.1398029024037	1.50604034776835	1.54349229402138	1.48836293628125	2.02041783186845	1.09086978843807
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	2.28478356365936	2.2538660971956	1.53100917227787	1.79315388448981	2.14660177434249	1.69152086607557	1.83295008296365	1.8379122312505	2.27723287154658	2.16815432565964	1.65936419056015	1.20570904805044
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-0.316393262192393	-0.0265232634066641	-0.465711529181208	-0.0322787998448352	-0.0890890838215291	-0.292272600882043	-0.374324830226074	0.131722177695174	0.190908990243806	-0.177355812051436	-0.556652886125434	-0.749679844959416
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	6.31948633533638	6.74328671479024	5.5099188571918	6.45149859644668	6.66369655262394	5.92203815604125	6.06036759941011	6.21990284222078	5.93043539447508	5.68846594492648	6.07308082418621	5.11129629399463
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	-0.147770549756601	0.236466196454745	-0.535670117788119	-0.352446327441105	-0.248153778451216	-0.189618446821959	-0.900417926122853	-0.182771152207264	-0.70352294781785	-0.81920969822383	-0.368252283255097	-0.89278068860009
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-0.610901299714574	1.26385097583449	-0.0423888036730375	1.69097691504958	0.728355813415994	1.78885670491151	2.24505973379048	2.87614002296826	3.0763576612736	2.43051859012714	1.62417788143511	0.705051677713703
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-1.68248491599476	-0.085117427672717	-2.20482726492384	0.165898128738913	-1.17310257306849	-1.5052952407279	-2.0790729224645	-0.833358718348413	-1.01860399445775	-0.694046555269824	1.01043747847957	0.990786329881088
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-0.652865498813606	0.191730302613354	0.423180228504832	0.282431944994865	0.00889132453867468	0.819762708118208	1.32212445919766	0.573554929974213	1.21498822704935	0.493617511014188	0.911558597462344	0.615561106962642
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-2.95545059180765	-2.64148304144286	-2.57255204504916	-2.93644387987334	-3.61544960843769	-3.21004333296632	-3.14696818601073	-2.40197463626226	-2.60969276822365	-2.96764411139062	-2.66078704039564	-2.8981142581262
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	2.41385764889001	4.4590940289671	2.06540796376192	4.16913714243872	2.93133580232283	1.64003189611749	0.83869780961978	1.38675015282139	3.11329798007082	3.54918274517425	5.31491511294372	4.7861440957386
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	4.50042609568417	4.62697240272763	4.30049676069369	4.02176684259729	4.18491827506402	4.05188375973643	3.89282646914864	3.09108680707829	3.89200631890383	2.75547402814375	3.08860594551261	4.10521090719334
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	1.68343065152275	1.39374039777144	0.783182962536239	1.75490400235581	1.12074883995681	2.79876985247627	1.15960552969988	0.958400750879642	1.85412329945871	0.961376470406099	1.05522108110655	0.779993099005821
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	-3.10960127163491	-2.53612252578504	-1.63428240645623	-2.24329669931339	-1.7436474315361	-2.19844242128784	-3.24130453322533	-3.67731828441073	-2.23499931878224	-2.83411271876609	-2.01893315422325	-2.35911775739352
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-4.52169110904489	-4.4583073013932	-4.29385779914238	-4.09141660199794	-4.15847445038448	-3.90319051352627	-3.6932765355495	-3.73688218505987	-4.6023252126542	-4.82799938772204	-4.73787335299459	-4.49771679252584
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	-0.0261634176618137	0.124137011480826	-0.709333611838959	-0.585068622709858	-1.13054295864969	0.731538474703368	0.34129520618593	0.531882233573645	0.174195509270065	0.186312167378267	0.546016203238291	1.00530037276534
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	2.65402120337731	3.55269556657886	4.32560173112112	3.33407185048715	3.34679385582852	3.48141986965071	2.87145844756205	2.63367842080929	3.18110108342218	4.0907454681157	4.24896624124917	2.99550117452316
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-1.1171711069447	-0.507974278492751	-1.43757211221017	-2.37682809193791	-1.17310257306849	-0.746190092376154	-0.692778561344609	-0.792536723828158	-1.74949150300054	-2.51565898764756	-0.993080219837565	-0.513291066895186
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	0.0890718459157712	-0.0184260531740448	0.220655964393358	0.395760630301868	0.543433474921981	1.76669040945425	0.825092157564001	0.265253570319697	1.37929127834063	1.15718346755656	1.09808478553833	1.82800853827955
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	-0.266631752633329	0.223887414247885	-0.106337528273311	0.20986125216003	-0.214252226775535	1.30902415396836	0.145550629059835	-0.545676645896632	0.948249328442811	0.84534751343135	1.05278502630867	1.57107255199008
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-2.12877201862318	-1.61983179391088	-1.93656327832916	-1.61468803989102	-1.21755433563932	-2.03138833662468	-2.0790729224645	-2.2196530794683	-1.87209382509287	-1.86903182272251	-2.47846548360169	-2.0108110631253
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-0.435452622208381	-0.71157323373399	-0.626641895993845	-0.538548607074965	-0.338304875445514	-0.391645074695246	-0.900417926122853	-0.833358718348413	-0.817933298995594	-0.870502992611381	-0.686706014373631	-0.95220410907089
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-1.50016335920081	0.359789412486744	-1.72525418466196	0.262229237677346	-0.782236264381474	-1.60060542053222	-1.67360781435633	-2.40197463626226	-0.788080335845913	-0.62309481929754	1.46473313929491	1.10921892710627
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-1.40485317939648	-1.2011214590527	-1.47393975638105	-1.23169578763491	-1.05050025097615	-1.41828386373827	-1.51945713452908	-2.62511818757647	-1.29401597431771	-1.47956705596078	-1.3257859736633	-0.912198774457191
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	0.758121474896656	0.464597289279994	0.206957120035196	0.818925315509433	0.675009832710701	1.8105422919831	0.426453014526237	0.0490304618500608	1.06545649307839	0.443032014226082	1.035564428557	1.62832188731938
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-4.82564871126469	-3.74009533011097	-4.07662944182543	-3.62959106043328	-3.93629258486403	-2.51689615240638	-3.07631876864821	-3.87035229518347	-4.31444086046207	-3.81494197177782	-2.88393059170985	-3.23458649474742
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	-4.43406043081261	-3.45241325765919	-3.67116433371727	-2.93644387987334	-3.89870945042541	-2.19844242128784	-2.77222010302444	-3.61018266237476	-3.06167789196671	-4.22040707988599	-2.56547686059132	-2.35911775739352
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-4.51426978329469	-5.00873860843511	-4.51292633346796	-4.1648814889118	-3.82121346043339	-4.52805053234991	-3.18383648179103	-4.20082697307121	-4.96363791863164	-4.59155093285089	-4.52379863754358	-5.1228590467278
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	2.49128677985866	2.52773752954852	2.38717974223026	2.45718366647903	2.01217150525295	3.10847422884638	2.77879961707935	2.64015932489337	2.46320573317304	2.74278290598425	3.03429099363041	4.06399391560337
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	0.870080382267051	0.817284192040771	0.727391602907824	0.758666123991237	0.558937661457947	1.46044631914241	1.39444512077728	0.951432081563549	0.824294436261497	1.17775562163177	1.43021862056095	2.4080295446713
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-3.51506637974307	-3.74009533011097	-4.07662944182543	-3.22412595232512	-4.00083101164191	-2.6504275450309	-3.13931061791714	-3.64351498009927	-3.21582857179396	-4.22040707988599	-2.56547686059132	-2.0108110631253
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-5.04563026958378	-4.65873709513509	-4.51768544633494	-4.24036185206675	-4.43637934588882	-4.31984338672142	-3.76466781814858	-3.66451329834266	-4.92428751602926	-4.61159866538511	-4.88095519439531	-4.95155465547021
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	1.10005413709818	0.948189762587626	0.950535154222034	0.795255571423529	0.715283731848641	1.52615511542817	1.39444512077728	1.10057523966018	0.864529748453396	1.32866900500923	1.48867682104754	2.5230526526995
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-4.20821356030302	-3.74009533011097	-2.28486997259738	-2.71330032855913	-3.61544960843769	-2.19844242128784	-2.77222010302444	-2.40197463626226	-2.8103634636858	-2.83411271876609	-1.91884969566626	-0.932001401753371
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-4.72578049796691	-4.43903239287002	-4.22940953608687	-4.33723658298684	-4.55362870647749	-4.06841711265857	-3.2976770324811	-3.5922437956784	-4.53531629499899	-4.22040707988599	-3.5770777722698	-3.23458649474742
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	-4.20821356030302	-4.54600411879907	-3.38348226126549	-3.97753333134388	-4.39333916870299	-4.24067868037573	-3.10636938305325	-4.06146636024135	-4.69163799231539	-4.54175489826844	-4.55734810215716	-3.45773004606163
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	1.9882305674915	1.56154982652974	2.7335130082897	2.07751920431559	1.40843091240859	2.74967251582708	2.63719131102918	1.73159063911312	2.87962054479191	2.42728129367734	2.87299762715544	3.44199306122325
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	2.43492491915833	1.97253675982221	3.1579084232304	2.42484828583609	2.31679557901032	3.14476139594915	3.47194679763929	2.20519355238851	3.33429892849417	2.90688525481625	3.29037620993882	3.84223622535026
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	1.34280615980077	0.91703459480783	2.10338721182714	1.30847354082814	1.15523501602797	1.99670684005622	2.26473249938918	0.944414508904902	2.13048499302233	1.77230668662243	2.1350035052011	2.75937493255915
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-3.10960127163491	-2.89279746972377	-2.28486997259738	-2.93644387987334	-3.92572181216122	-3.4977254054181	-2.98623330664837	-3.73383013588834	-2.29953783991981	-2.96764411139062	-2.13015878933347	-2.13597420607931
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-1.85683830313954	-1.74766516542077	-2.57255204504916	-0.921540859331071	-2.00601169600359	-2.19844242128784	-2.77222010302444	-1.3723552190811	-1.37000188129563	-2.71632968310971	-3.86475984472158	-2.27907504971998
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	0.396956625685071	-4.14556043821914	-4.49166623502646	0.262229237677346	-1.08972096412943	1.56275769440572	-0.246491458716189	-0.0224285021320842	1.16619806287992	-0.380954767292675	0.508898540281788	-1.05983477326326
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	1.81523403265801	-2.35380096899108	-2.57255204504916	1.71989459268916	0.436335339365614	3.0155047054942	1.4691066495463	1.3592254794313	2.59081128830194	1.09525892499666	1.84566717265329	0.381722266531684
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-4.87618669770696	-4.38727941768739	-2.37188134958701	-4.10362907986992	-4.55919817579916	-3.4977254054181	-3.71032091482811	-3.79078929429438	-4.86832440336481	-4.86653531010313	-2.88393059170985	-4.43877755432008
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-1.21248128674903	-2.35380096899108	-2.13071929277012	-0.8570023381935	-1.47538344494142	-1.09983013261973	-2.0790729224645	-3.31826536813641	-0.363197141880647	-0.0615239965263138	-1.35245422074546	-1.62514858231332
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	4.07528056585949	3.03755126352414	3.12416851585058	5.05082581208497	4.44950128331145	4.53733759295448	3.73131928724996	3.11306571379707	5.30469240971495	5.25502460401216	4.18040099431438	4.36491498387904
