#taxonomy	MCT.f.0089	MCT.f.0091	MCT.f.0094	MCT.f.0095	MCT.f.0098	MCT.f.0099	MCT.f.0417
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	-1.77226848678062	-2.25276060378497	-3.26151865291405	-3.04235031694236	-1.56809289957179	-2.23476619974282	-3.22745814185718
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	2.14573659032507	1.94694447409496	2.45411573766253	1.21326239287586	1.16193620824919	0.404291129872439	1.24069306320102
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	0.0840295035850044	-0.355640618899087	0.413690848325143	-0.902284153446093	-0.526639024743632	-1.25393694673109	-0.656426921684861
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	2.92639204229481	2.82084948947268	3.18627957056492	1.95486195682175	1.74609310510073	1.67725680568533	2.10569050068763
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	2.12362513671764	0.427118720350545	1.52581685615998	-0.516621672634108	3.65406310601068	-0.00117397823572564	1.47708184126525
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-0.491334641318557	0.0159229375333958	-1.53221930073017	-0.644455044143993	1.56012855702828	0.163129073055551	-0.179502849594551
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	-1.30226485753489	0.455289597317242	-0.259253624917283	-3.52139055100229	0.223666569656261	-2.64023130785098	-2.44818639091292
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	0.307173054899214	2.57621957806049	1.58446558324148	-0.845125739606144	2.15760052766486	-2.23476619974282	-0.250961813576696
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-1.1844818218785	-3.35137289245308	-2.78498226922554	-2.6368852088342	-0.181798538451903	-1.25393694673109	-2.16050431846113
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-3.38170639921472	-1.64662480021465	-3.60576914514879	-3.70727404009023	-3.31061877752158	-3.19364162599919	-3.24007551746836
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	-1.1844818218785	0.0245066812247872	-2.78498226922554	-2.6368852088342	-2.26124008013174	-1.94708412729104	-1.93736076714693
