#taxonomy	MCT.f.0426	MCT.f.0427	MCT.f.0428	MCT.f.0429	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis	-0.805070132596372	0.219252586238236	-0.538670085257629	-0.106214780513242	-1.06853005737634	-1.27626287338337	-0.823320814928229	0.151008144603267	-0.443056723543265	-0.48926469807706	-0.147791576573953	-0.810108714239238	-0.502247801086583	-0.308353772087435	-1.05549992051646	-0.713005398086189	-0.387648637912275
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus	-0.52548527037721	0.123942406433911	-0.332818031053481	-0.544469711444398	-0.200441427320059	-0.583115692823425	-0.084082527168017	-0.031313412190688	-0.339872487308034	-0.364101555123054	-1.27919368806505	0.0761045623976391	-0.0901381502597499	0.243714810212605	-0.19983381045874	-0.171408115653445	-0.0918032548213327
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106	-1.60000000746626	-0.838868341075137	-1.41986949732051	-1.40013582150212	-1.19369320033034	-1.49940642469758	-1.15602656875397	-0.947604144064843	-1.32725914086592	-1.40555542995122	-1.01682942359756	-0.791759575571042	-1.39384592037037	-0.93040503096365	-1.14787324064748	-0.882904434881587	-0.943174440596172
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum	-0.906852826906314	-0.587553912794231	-0.380446080042735	-0.263057252006212	-0.881318515288189	-0.518577171685854	-0.559506223883092	-0.254456963504898	-0.487508486114099	-1.25140475012396	-0.28594191505477	0.917934940602709	0.343620466491026	-0.0500463083155585	0.394873297287952	0.287166817768668	0.531915419306849
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis	2.95086483366429	4.09389120795659	3.34906022760147	3.67760821728725	2.8051189351702	2.93339253534972	3.57322258134732	3.82308048040082	3.42041521956311	2.81640025686353	2.69109822548707	2.40950757715669	3.05595332938524	3.66807616687364	3.00036874914384	3.10813511086478	2.47689142537037
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. ATCC BAA-442	-0.906852826906314	0.343442966469619	-0.417717474839967	-0.383201563848275	-0.42050331209686	-0.134165472775522	-0.18844254249226	0.231050852276803	-0.320454401450932	-0.306943141283106	-0.809190058819318	-0.145132410645989	0.134329027984968	0.593090451669726	-0.187411290460183	-0.328593699175857	-0.0558712455952695
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	-0.906852826906314	-0.93895179963212	-0.456431987020658	-0.519777098854026	-0.551839314157947	-0.617017244499106	-0.476124614944041	-0.254456963504898	-0.379877821921733	-1.11787335749943	-1.27919368806505	-0.65595803441198	-1.30075549730435	-0.599550786646661	-0.710659434224731	-0.882904434881587	-1.06453529760044
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	0.366112848906573	0.701576699872012	0.601906402509512	0.448782061565886	0.287911340593874	0.142821310559511	0.727848189381895	0.438690217055048	0.282178771568181	0.134889610995934	0.202410852859162	1.29673180162871	0.715627908408345	0.858081112919436	0.487043757087609	0.625279743847341	0.829353666703995
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-1.84116206428315	-1.17534057769635	-1.26080480269083	-0.975252627536852	-1.41683675164455	-1.41936371702404	-1.03241261278679	-1.99381190033137	-2.88540375891247	-2.09870261051116	-1.18388350826073	0.135381172327179	-0.725391352400793	-0.67257592166155	-0.892980991018686	-1.40615257864613	-1.32046867173764
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-2.29314718802621	-1.05017743474234	-1.56828950243879	-1.59429183594308	-1.50384812863418	-1.68172798149153	-1.1300510823507	-0.254456963504898	-1.56364791893015	-2.50416771861932	-1.972340868625	-0.429644908336491	-0.858922745025315	-0.65753804429701	-1.28602357912829	-1.13421886316249	-1.03278659928586
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.21528995917199	0.259743947592972	0.189568415113586	0.448782061565886	0.415744712103759	-0.295433620371644	0.886559880536716	-0.724460592750633	0.498986504433305	0.694505398931356	0.202410852859162	0.959809013073768	-0.453457636917151	0.285263813125477	0.622146241944173	0.275605995367592	-0.0441752058320782
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	0.271802169435332	0.350715725798699	0.281738874913243	0.185491442238264	0.374922717583503	0.00467097207869392	1.11447020968858	-0.136673927848514	0.481892071074005	1.19713425549317	-1.0968721312711	1.5482964488525	0.144855440971956	1.29262743032844	0.691139113431125	0.203285333787966	-0.972161977469424
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-0.367856326173627	-0.64471232663418	-0.496705886158597	-0.67800110406892	0.317764303743555	-0.11311206357769	0.755463356414869	-0.136673927848514	-0.805962217232633	-0.25287592001283	-1.38455420372288	0.814035345584558	0.230120092626644	0.597354850456183	-0.0600718680835818	-0.811445470899442	-0.58649949665744
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.550177882967582	-0.245804619072174	-1.07359326060268	-0.190297897723784	0.428989938853779	0.0587381933489696	1.23707253178091	-0.136673927848514	-0.144563734987268	0.516257167525038	-0.586046507505108	0.643324949718281	-0.362485858711424	0.80072981644797	0.927527891495355	0.974550293611863	0.443119920523718
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.39294444031411	2.54390641303398	2.34852201972116	2.29314569401246	2.73288995642913	2.53630805307312	2.93480305136069	2.2304496862831	2.18977005632136	2.24510281134252	1.99795104492712	3.2394192601733	2.47633831363244	3.04505294573837	2.38038301913358	2.36804410987461	2.54113784777649
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	2.08171095716906	1.77260103202129	1.55671510681934	2.09280030759677	2.77911127735766	2.966501693957	3.57924809204597	2.10875275130558	2.16284839875509	2.67761583167276	2.3610205940676	4.07954398662656	3.80747692183189	4.27209222186429	3.29173734455292	2.3666083594485	2.17856095916155
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-1.1945348993581	-1.05017743474234	-1.38596794564483	-1.34297740766217	-1.01137164353639	-0.652108564310377	-0.842369009898924	-0.724460592750633	-0.939493609857156	-1.40555542995122	-1.38455420372288	-0.810108714239238	-0.887910281898568	-0.65753804429701	-1.32376390711114	-1.13421886316249	-0.834960855955939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	0.0784307764547924	0.706665769379483	0.449276635522961	0.562441380038407	0.241391324958981	0.00467097207869392	0.644466580442844	0.0639967676136368	0.0457899935039507	-0.364101555123054	0.0817828650705474	0.749983324091707	0.253874178634751	0.95189986813709	0.28567400532296	0.566190827477334	0.361289902276086
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-1.29461835791508	-1.44104374342936	-1.32142942450726	-1.83545389275996	-0.605906535428223	-1.41936371702404	-0.634729645120679	-2.02908091395328	-1.3813263621362	-1.00009032184305	-1.50233723937926	-0.368275961960199	-1.7401221570882	-1.60413412566649	-1.44636622920347	-1.40615257864613	-0.915003563629476
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-1.67410797961998	-2.09163130957051	-1.60911149695904	-1.52529896445612	-1.29905371598817	-1.68172798149153	-0.489547635276181	-1.64075132462479	-0.975861254028031	-1.40555542995122	-2.48316649239099	-0.429644908336491	-1.39384592037037	-0.373594293955836	-1.40380661478468	-1.69383465109792	-2.88908458965149
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.45797691058497	2.30794869268428	1.81677849729348	1.78036599048447	2.14562877761373	2.37179458621031	2.25737671858769	1.32966314094491	1.53343684888413	1.6854870234071	1.47446702428921	2.98994764085396	2.59106480080627	2.85289293994413	2.18317853164792	1.95248518859722	1.51519265395722
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	0.142969297592364	0.523328468465693	0.0168557174262681	0.0293307114829816	0.123608289302597	0.278366802555735	0.562973546191661	-0.542139035956679	-0.19416067612664	0.586874734738991	0.131793285645209	0.835696842365737	0.73902078798305	0.960815231795043	0.542103534270637	0.0109134411405098	-0.167789161799255
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	2.46290302892102	2.30692462705459	2.09424597633555	1.96105622554634	2.41722471231388	2.02450011095701	2.37881184864449	1.47276398458559	1.66847313268807	1.79311768759947	2.04223872512824	3.29528568416945	2.14321752482401	2.67519937289853	2.09143752263503	2.01566409021876	1.60850038565667
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	0.0236225399597973	0.473318047891031	-0.105034100182769	-0.155811721652614	0.123608289302597	0.190074195410057	0.348050828022309	-0.542139035956679	-0.282714073468085	-0.0618206832501204	-0.403724950711153	0.5574935138685	0.410034909390033	0.8448796010609	0.270169818786995	-0.417541185192353	-0.438079491539167
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-0.38890973537146	-0.684717661247879	-0.553058822709729	-1.05529533521039	-0.0950809116622322	-0.652108564310377	-0.139652378322828	-1.64075132462479	-1.05282229516416	-1.25140475012396	-0.537256343335676	0.415842996805473	-0.425286759950455	-0.0500463083155585	-0.82066032943906	-0.489861846771979	-1.00201494061911
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	-0.213705646346369	-0.0879015896263658	-0.417717474839967	-0.832151783896178	-0.42050331209686	-0.11311206357769	0.196819858298385	-0.724460592750633	-0.487508486114099	-0.0192610688313245	-0.362902956190898	0.393864090086698	0.195886920984401	0.667198423823447	0.0332600717086374	-0.417541185192353	-0.8609363423592
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	1.64426505140676	1.38704138425994	1.20679609999958	1.18275123664609	1.64927631867124	1.69585953453149	1.44275686172335	1.19246201943143	1.15325189744904	1.0073777202117	0.680901095982216	2.23264849795962	1.52852856861197	1.96539857081488	1.43185471091018	1.26367640963588	0.683261048206499
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-1.24332506352753	-1.48549550600019	-1.41986949732051	-0.90114465538313	-0.857220963709129	-1.78708849714936	-0.986950238710031	-1.64075132462479	-1.78679147024436	-2.50416771861932	-2.88863160049915	-1.30258519933703	-2.33482926483489	-0.891938750135854	-1.87381024403041	-1.9815167235497	-1.79047230098338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	0.605129749377073	0.251775777943795	-0.309828512828782	-0.62243125291411	0.894047144164189	0.264182167563778	0.287791636504112	-1.23528621651662	-0.805962217232633	0.268421003620456	-0.809190058819318	1.9785538328316	0.629154310404518	1.86280297847887	0.345393240024583	-0.171408115653445	-0.23584262504427
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-1.10356312115237	-1.48549550600019	-0.779832142074518	-1.28891018639189	-1.26268607181729	-1.27626287338337	-0.901792430369725	-0.947604144064843	-0.975861254028031	-1.25140475012396	-1.50233723937926	-0.970451364314417	-2.11168571352068	-1.07804102976971	-1.28602357912829	-1.61379194342438	-1.85946517247033
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0.17978327071508	0.0774223907990178	-0.152436339077353	-0.139004603336233	0.435547339399938	0.434527533311017	0.524507265363865	-0.724460592750633	-0.0670055006413936	-0.152792461455847	-0.323682243037617	1.10354057259785	0.445541597846943	0.867869119285599	0.222160599600634	0.190706551581106	0.155437848071937
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	0.836116478152309	0.466887157560741	0.147308605823703	0.148677469115548	1.11553643538237	1.77142913910133	1.30446155368589	-0.136673927848514	0.182649176221148	1.0073777202117	-0.0554182564429378	1.90654633405649	1.20250029115184	1.77633712547854	0.869178008433078	0.512606581343228	0.106647683902506
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-1.1945348993581	-0.862965892654198	-1.17624741466276	-1.46076044331855	-1.33679404397102	-1.49940642469758	-1.00942309456209	-1.95507868828295	-2.4799386508043	-1.81102053805938	-1.63586863200379	-0.310456391071373	-0.844738110033359	-0.480204029014094	-1.36298462026442	-1.13421886316249	-0.8609363423592
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	2.85351637889316	2.89936801000889	2.23302538100494	2.34728997172662	2.89396237374096	2.81696995998604	3.43856150790359	2.77808928317181	2.61789318832211	2.97855237092649	2.98629913035288	4.23116354931891	3.24324825344625	3.7842348634324	3.28217521393983	2.66180522840277	2.12686986592237
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-0.712696812465357	-0.0767282890282405	-0.582472707916023	-0.67800110406892	-0.484016717819186	-0.550325870000434	-0.158883740250715	0.305158824430525	-0.558126053328052	-1.00009032184305	-0.748565437002883	0.359962538411016	-0.0639928701554277	0.00530378676760652	-0.538809177298072	-0.652380776269754	-0.324135232189949
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-0.287813618500091	-1.2443334491833	-1.74264288958357	-1.52529896445612	-1.06853005737634	0.190074195410057	-0.943465126770293	0.438690217055048	-1.22717568230894	-0.7994196263809	-1.0968721312711	0.891266693520548	-0.776684646788343	-0.628124159090717	-1.49081799177431	-1.61379194342438	0.00128716824467917
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	0.238279477396688	0.63839779825048	0.511152039241048	-0.207997474823185	0.332363103164707	0.716167291306836	0.851834169162886	1.16260905628175	0.271596662237644	0.329045625436891	-0.180581399396944	1.15674460866132	0.965626547025731	1.06469536228243	0.530127343223921	0.617049244710825	0.998645723207616
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	-0.144712774859417	0.15966048903599	0.140088357850216	-0.62243125291411	0.000229268142092662	-0.200123440567319	0.249812388438895	-0.031313412190688	-0.443056723543265	-0.894729806185224	-0.403724950711153	0.842814310134601	0.0855388638155361	0.379516351371666	-0.362352739956515	-0.372078811115596	-0.141813675395994
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-1.46646861484174	-1.74332461530229	-1.69612287394867	-2.1539076238785	-2.19699530919413	-0.848818858556431	-1.84917374931391	-0.542139035956679	-2.07447354269614	-1.25140475012396	-1.50233723937926	-0.0199692676919831	-1.17559235435035	-1.64335483881978	-2.18396517233425	-1.87615620789187	-0.80964304797165
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	-1.75415068729352	-1.17534057769635	-1.65167111137784	-1.23761689200434	-1.29905371598817	-1.34525574487032	-0.804628681916077	-0.542139035956679	-1.6326407904171	-1.81102053805938	-1.63586863200379	-0.126263926341606	-0.917763245048249	-0.531497323401645	-1.28602357912829	-1.04324708495677	-1.09732512042343
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.00495083248425871	-0.449403574313414	-0.172044810465729	0.277510340958516	0.603606449273329	-0.373395161841356	0.336285986442722	-0.947604144064843	-0.510498004338797	-0.25287592001283	-0.809190058819318	0.57154526732415	-0.574818493921418	-0.0339169263856748	-0.775197955362302	-0.307540289978025	-0.438079491539167
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	3.82274493745683	2.76170019070708	3.45453783242283	3.47191330930799	4.77416148113851	3.58870418156697	4.20637691398037	2.27127168080336	1.24575477643235	-0.364101555123054	-0.748565437002883	1.11441024483476	0.185886837649818	0.395264708339806	0.829785606722418	1.36643614359365	3.59463419563705
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	2.28743752248927	2.89653112867369	2.44556780887063	3.29013214701516	2.14207637600936	1.42733297736946	1.58311421941828	1.91459673686463	2.08440954066353	3.20128003535594	3.66316276527791	3.60895498335193	2.70819254496052	2.5994097285206	2.43654135393658	2.89368059965145	2.69516331630953
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	0.203593919408798	0.413894627420231	0.0250190280654289	0.448782061565886	0.511054891908083	0.249793430111679	0.53426344030923	-0.031313412190688	-0.22864685219781	0.440271260547116	0.289422229848792	0.821308104913637	-0.217068858852921	0.261733315715283	0.0625304540087507	0.321068369444349	0.055354389514955
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	1.57208365589518	1.9601536382328	1.46280991495249	2.15856794783427	2.7715545663351	2.55671692470432	2.70470314228663	1.91459673686463	2.26644170373531	2.83816653334549	2.16122440675038	2.17445025871663	1.5232653985677	1.79449586049042	1.25002203215089	1.31842692440729	2.05112824014822
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-2.15961579540168	-1.63209898019207	-2.58994074997077	-2.1539076238785	-2.9854526695584	-1.90487153280574	-1.84917374931391	-2.02312008371062	-2.32578797097705	-2.82616668040353	-2.88863160049915	-1.7080503074452	-1.88854216220647	-1.05556817391766	-2.01691108767109	-1.47069109978371	-1.66530915802937
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-0.628139424437294	-0.993019020902396	-1.1495791675806	-0.90114465538313	-0.624598668440375	-0.688476208481251	-0.304976358748211	-1.88711028104293	-0.837710915547214	-1.00009032184305	-1.50233723937926	0.282311604180951	-0.948534903715002	-0.455511416423723	-1.24965593495742	-1.13421886316249	-0.834960855955939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	1.34443897170018	2.40167578327219	1.81948485889123	2.17517962550116	1.17343041380127	1.54907641424194	1.7284800696898	1.88560919999137	1.87463113763654	2.04443211588037	2.55161926193755	2.36640071425733	1.8424384679261	2.41984299440549	1.71892534953062	1.94155611806503	2.25491541651219
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.50138771879815	-0.815337843664943	-0.597510585280563	-0.937512299554005	-0.436007498632825	-0.688476208481251	-0.229264537012515	-1.64075132462479	-0.837710915547214	-1.11787335749943	-1.27919368806505	-0.0284081363378478	-0.803352893870504	0.0356091362629355	-0.470986580959311	-0.567823388241691	-0.691860012315266
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	1.36674472921448	2.07244659066627	1.61971465876233	1.48367853584789	1.52320661604885	1.60293558391467	2.25564211277549	2.14343830929347	1.43541214471652	1.12017321435704	1.09105005340281	2.38173843824104	1.96754521089137	2.21863723300281	1.60022446158401	1.74551449652862	2.06109273540766
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-2.0418327597453	-0.625294240777078	-1.23181726581757	-1.23761689200434	-1.33679404397102	-1.41936371702404	-0.18844254249226	-0.947604144064843	-1.78679147024436	-1.11787335749943	-1.38455420372288	-0.145132410645989	-0.688577379278076	-0.267110813553386	-1.40380661478468	-1.69383465109792	-1.2404259640641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	-0.347237038970891	0.916523483982043	2.72435932108388	2.05450939460345	0.885748341349494	0.610806775649009	0.46388264354743	1.19246201943143	0.752182400813917	0.0607816388422119	0.824940466205154	1.08422962768477	-0.0769800656822388	0.134981610076139	-0.347753940535363	-0.084396738663815	0.414132383650466
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-0.871761507095044	-0.533486691523955	-0.496705886158597	-1.14230671220002	-0.766249185503402	-1.2117243522458	-0.489547635276181	0.305158824430525	-0.745337595416198	-2.83032494041609	-1.27919368806505	-0.234744569335676	-0.596558480557824	-0.340442086638936	-1.14787324064748	-1.04324708495677	0.044772280184418
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0.304237445188486	0.956851529369015	0.306584873499774	0.494038653154007	0.233423155309804	0.0230201107468905	0.590882334308738	0.801595710744416	0.182649176221148	0.466246746950376	0.637728924117008	1.59783689441263	0.599692277674202	1.00988712578744	0.524085028767958	0.530788900426418	0.890549227730915
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-0.837859955419363	0.0286322266295859	-0.538670085257629	-0.706988640942173	-0.788228092222177	-0.617017244499106	-0.218901749976968	-0.38798835612942	-0.510498004338797	-0.424726176939489	-0.586046507505108	-0.245215869202972	-0.39788778576234	0.0794117589213283	-0.377167825741656	-0.24691566816159	-0.339639418725914
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	5.49310794411902	5.95272758336671	5.73315515543869	4.72235698801227	5.26907621238135	6.28329662262433	5.97504066841378	6.61883626192214	5.51063823093962	4.9101039125407	4.75028892623045	6.31204084142485	6.13730118194443	6.09583020852231	5.72315112627841	5.82775400172444	6.25246289084041
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	2.76944784500076	3.8346278274122	2.59992490834977	3.23116066907819	3.25091692064531	3.39531907812397	3.45700735369434	3.34968126215395	2.76620784341482	2.68321808722143	2.64277964821626	3.98522258909914	3.11754949183991	3.09003264496907	2.91423690004333	2.16338011783524	2.16461019390522
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-0.367856326173627	0.0962908751034005	-1.23181726581757	-1.01447334069013	-0.073102004943457	0.481595044169003	0.330351250922908	0.0639967676136368	-0.775190558565879	-1.81102053805938	-1.01682942359756	0.354198833694266	0.0573679868488398	0.663222275443808	-0.19983381045874	-0.084396738663815	0.391826626136168
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-3.92945920575102	-2.96710004692441	-4.09401814674704	-2.84705480443844	-3.49627829332439	-3.63060604968845	-2.39571745568198	-2.00236632959148	-3.57855093947241	-2.50416771861932	-2.19548441993921	-2.23414340334198	-2.62251133728667	-2.55964557069393	-3.19556608401273	-3.48559412032597	-3.97027917884816
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.10356312115237	-1.2443334491833	-2.01457660506721	-2.44158969633028	-0.703070283881871	-0.583115692823425	-0.768261037745202	-2.03360901982999	-1.43848477597614	-1.81102053805938	-2.88863160049915	0.734296727924008	-0.116985400295938	-0.0102003997683588	-0.844190826849254	-1.00068747053797	-1.66530915802937
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-2.62961942464742	-0.993019020902396	-1.74264288958357	-2.03612458822211	-1.59915830843851	-2.03840292543027	-0.881589723052205	-1.23528621651662	-2.4799386508043	-2.50416771861932	-2.48316649239099	-1.03789264510995	-1.44385634094503	-1.25131275104375	-2.27927535213858	-1.40615257864613	-1.7259337798458
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	-0.805070132596372	-0.664514953930359	-0.309828512828782	-0.341528867447707	-0.682867576564351	-1.68172798149153	-0.476124614944041	-1.23528621651662	-0.68817918157625	-0.7994196263809	-0.748565437002883	-0.310456391071373	-0.980283602029583	-0.134842844975635	-0.45472606008753	-1.13421886316249	-0.606702203974959
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	4.46045741112867	4.40438924828987	4.70088253597377	3.56106204016827	3.58318688185711	3.48076966191397	3.29740231323018	4.06967569275008	3.08458175651839	2.6943293126465	2.66044448439607	3.17681559936203	3.14294096440262	3.4420168013905	3.93872697935163	4.06874070339978	4.60989588016521
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	2.31629955472915	2.03818764084526	2.26555572192533	1.547394350234	1.65121618348907	1.43622192478671	2.0032109897945	1.27701940745949	1.75658040019834	2.80657216792727	2.39203083081016	2.45790994628856	1.56081026134273	4.98001957937696	2.57431619234799	2.12204449377733	2.4684446365284
