#taxonomy	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	1.29120285476214	0.499774445938137	1.99198422994459	1.05050042564236	1.53438918221587	1.41609315125133	1.31968830480625	1.45347730694725	1.44799412449372	1.49541192371859	1.50808292512836	-0.284391405640964	-0.519222376629157	1.70602290172622
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-1.34785447485312	-0.341792739740082	-0.933380601459284	-1.58258673698639	0.330416377889938	-0.169247209603712	-0.543530128403953	-0.314184610701744	0.036381955389539	-0.537985679459837	-1.07968111009935	-1.58367438977122	-2.31098184585721	-1.2805768882645
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	3.43755176143791	3.76513893798749	3.68021552484288	2.38455556766283	3.31987903843033	3.08057341911391	3.02443639704467	3.28742369242448	3.75307609768635	2.95852188200664	3.76292993190378	3.59810916052086	2.19252468635438	2.6449903422714
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	1.08721980118701	1.62671724123247	1.38699403309826	0.421142982957749	1.27949693258708	0.913364737717957	1.2665784794923	1.0208164560306	1.63031568128767	1.08732558213055	1.68663799912684	1.55181982615793	0.227992025201064	0.488193062738858
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	2.83419566778809	3.0473320606878	2.90579596316592	1.68189959913386	2.50422068101806	1.95671434771102	1.78103387130887	2.17310016149122	2.55283696291247	2.19897586513679	2.5176311504891	2.61852756830729	1.19557605146277	2.12515564856305
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	0.840067709820786	1.13981180118413	1.29470196423684	-0.0421416960392417	0.618098450341719	0.511923779909518	0.693232498744974	0.694815519276679	1.38345560335615	0.90657758978403	1.45401570385808	1.28800523511279	-0.113757268520992	0.182257549977726
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-0.119189057936812	0.20053155108528	0.207078797144326	-0.771656520770062	-0.28268809499647	-0.728862997539135	-1.35446034462028	-0.373025110724678	-0.331342824735778	-0.578807673980092	0.201252735362715	-0.542220514943063	-1.61783466529727	-0.328568073788264
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	0.67809838187573	1.02429891406229	1.01252954759603	-0.116249668192964	0.448199413546322	0.341578414162279	0.842764232715938	0.673762110078846	1.29280123508802	0.573871835958294	1.15033329005986	1.13542564751757	-0.465155155358881	-0.0149105149332227
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	2.88625202974414	3.08312116853939	3.01341537072391	1.6329501866163	2.78357432936336	2.4102478588602	2.1190576986215	2.5793567219557	2.8680858651969	2.48924526115353	2.66510597595288	2.78998399523214	1.33533799383793	2.18799589587043
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-1.75331958296128	-1.07576191482028	-1.16295504310378	-1.66959811397602	0.484567057717197	0.369749291128975	-0.255848055952172	-0.825010234467735	-0.988122361124849	-1.35896623152967	-1.30282466141356	-0.284391405640964	-1.10700904153128	-0.0278139197691305
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	1.15084549706722	0.971930928544973	1.48983247932338	0.351347221022207	0.648870109008473	0.236217898504453	0.693232498744974	0.663066820962098	1.05495153638411	1.18478091828127	1.56649368728477	1.57332603137889	0.227992025201064	0.734326132277766
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-2.44646676352123	-2.17437420348839	-1.41888841724098	-1.87026880943817	-1.23819954002391	-1.50902155508871	-1.13131679330607	-1.03631932813494	-1.83542022151205	-1.6774199626482	-2.68911902253345	-1.29599231731944	-2.02329977340543	-1.32709690389939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0.561688030031319	0.566465820436809	1.17449887554109	-0.0421416960392417	0.678723072158154	0.0249088048372457	0.254977567813819	0.607804142287049	0.883679815776743	0.764927072721003	0.606717843470879	0.994013993467742	-0.41386186097133	0.213348137047757
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	1.9386799984889	1.74263634345079	2.22198181768659	1.32157834304211	1.29549727393353	1.09029544587704	1.64127192893371	1.79689401592127	2.44355803726238	2.15393513971249	2.38292489969145	2.44464907135308	1.02122266431799	1.54727451265033
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-1.75331958296128	-1.76890909538023	-1.01342330913282	-1.87026880943817	-2.45195492815437	-1.96100667883177	-2.4402730853526	-0.825010234467735	-1.68126954168479	-1.35896623152967	-1.7728282906593	-1.29599231731944	-1.2123695571891	-1.80666998416128
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	2.944885468994	3.59862334018928	3.81866108806567	2.88905205637718	3.28792743862373	3.31637885167523	3.43511256436559	2.89088201889227	3.33601029513013	2.77983009326327	3.11148763675829	3.51517526114789	2.33979885138293	2.47744694101064
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-0.277413063151706	-0.425174348679133	0.270592202866652	-0.889439556426445	-0.362730802670007	-0.380556303270919	-1.13131679330607	-0.825010234467735	-0.854590968500326	-1.04881130322583	-1.07968111009935	0.208085079456831	-0.231540304177376	-1.03941483144761
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-0.654707294293174	-1.36344398727206	-1.41888841724098	-1.35944318567218	-1.23819954002391	-1.1343281056473	-1.13131679330607	-0.231946512464772	-0.793966346683891	-1.81095135527272	-1.9959718419735	-1.58367438977122	-1.10700904153128	-1.5384059975666
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	0.227681885905299	0.0228503738478273	1.18071007563373	-0.306293271080828	-0.449742179659637	-0.218037373773144	-0.438169612746127	-0.231946512464772	-0.294975180564903	-0.173342565871927	-0.337743765369972	1.17844303260126	0.440553467184737	-0.0408860013364832
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	0.40134537995614	-0.264831698603954	0.231371489713371	-0.512145325284977	-0.075048730218226	-0.380556303270919	-0.543530128403953	0.224811890030943	0.134020424953455	0.0273281295902238	-0.0864293370890664	0.43122863077104	-0.113757268520992	-0.0811599004744232
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-1.34785447485312	-3.21029893464509	-3.21064788646904	-1.87026880943817	-2.53853941083903	-2.80830453921897	-2.42595868135217	-1.67230809485494	-2.24088532962022	-3.44389317547029	-2.68911902253345	-2.27682157033117	-3.07910820642804	-2.06903424862877
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	-0.0715610089475573	-0.616229585441842	-0.469807862543838	-0.735288876599187	0.618098450341719	0.312590877289027	0.254977567813819	-0.231946512464772	-0.0436607522839974	-0.578807673980092	-0.549052859037179	0.288127787130367	-0.274099918596172	0.139240164894036
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.00411972815202485	0.177001053675086	0.075886586872976	-0.28330375285613	1.00251014925205	0.855257106910676	-0.0327045046379624	0.273602054200375	0.754846943933774	0.268490186407112	0.378933912600167	0.262152300727106	-0.0773896243501174	0.611987280085522
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	4.10604112351336	3.59706691964162	3.95155579365572	3.95867680817204	4.06709344026055	3.9302428221146	4.08470533051513	4.361577168137	4.11868853905216	4.34481624312653	4.12047200766146	4.29078806666345	3.43947214810814	4.05477348546693
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	2.96070500793889	3.34608621404027	3.02376283924933	2.71242852069786	4.73153051493807	5.23952481823887	2.75641351955303	2.85068748294414	2.79930876671758	2.1593405582794	1.49293112010776	2.47676862077519	3.10955315341507	3.80982135409656
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	1.86768244874957	1.77686951509304	2.2731111642092	1.81861064467576	2.89215545972123	3.10068378606477	1.80254007652983	3.03622060412031	3.31787137298573	3.01163170732059	3.74382107020573	3.2735506910255	2.37730324684139	3.24071749554493
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	2.56915607208607	2.95404412626425	2.67615034841059	1.88834398269044	3.03846657899215	3.11416713640206	2.06326633899308	2.33905735390547	3.0397771016891	2.62495451307806	2.53393585951404	2.44167730096392	2.77661448937517	2.42855072667939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-1.43486585184275	-1.07576191482028	-1.50589979423061	-1.98805184509456	-0.901727303402694	-1.01654506999092	-2.40583592716671	-1.09694394995138	-1.68126954168479	-1.96510203509998	-1.9959718419735	-0.810484501537743	-1.10700904153128	-0.816271280133401
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-0.398773920155974	-0.341792739740082	-0.178101639792332	-1.42843605715913	0.148094821095984	-0.611079961882751	-0.101697376124914	-0.650656847322957	-0.408303865871907	-0.712339066604614	-0.674216001991185	-0.23993964307013	-1.10700904153128	-0.734033181896429
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	0.929412810156636	0.673437939988977	1.95127685517344	1.40056675436074	1.52181040000901	1.50918357431734	1.82359348572766	0.812598554933062	1.3000739944171	1.43609534656217	0.643085487641754	1.53722102673677	1.93751339619215	1.87448742385875
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.654707294293174	-0.564936291054292	-0.0860827410720801	-0.700197556787917	-0.208580122842749	-0.243355181757434	-0.794844556684859	-0.258614759546933	0.0104064689862784	-0.260353942861557	-0.437827223926955	0.0585533454858668	-0.576380790469105	-0.212736258263143
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	2.11527386453953	1.58682591220517	2.7561396729265	1.44189494985359	1.87086141883709	1.65376480312845	1.79184478741308	1.89565843059369	1.44799412449372	1.13348762389372	1.30908167913575	2.56736551612742	2.0065062676791	1.78747604686912
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-1.88685097558581	-2.46205627594017	-2.29435715459488	-2.45805547434029	-1.23819954002391	-1.82747528620724	-1.35446034462028	-1.56694757919711	-2.01774177830601	-1.96510203509998	-3.09189947712553	-1.76599594656518	-1.33015259284549	-1.2805768882645
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	1.30303731240914	0.533675997613818	1.24369940978447	0.76082035052791	0.586349752027139	0.737474071254293	0.303767731983251	0.892641262606598	0.531703392619564	0.742948166002228	0.4463751933957	1.41205788378277	1.70239365383122	1.36172193527493
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-0.0485714907228587	-0.564936291054292	0.471961954631301	-0.601757483974664	0.243405000900309	-0.10025433811676	-0.543530128403953	-0.650656847322957	-0.408303865871907	-0.761129230774046	-0.29122374973508	0.453207537489816	0.11676639009084	-0.137512837025555
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0.573958122623133	-0.193372734621808	0.841137061334265	-0.00705037622797159	0.371238372410194	0.592892842443185	0.478121119128028	0.208004771714562	-0.0718316292506936	0.213430409224084	-0.124169665071913	0.814220883027146	0.838901107524038	0.319728540606329
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-0.0485714907228587	-0.670296806712118	0.300897552361981	-0.403931740644745	-0.075048730218226	-0.472929623401934	-2.04760752518023	-0.373025110724678	-1.14227304095211	-0.0679820502141012	-1.07968111009935	-0.00813802901280535	0.227992025201064	0.0472212661737836
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	6.59103692767221	6.05813242445586	7.38766044537904	5.69822523601684	5.65423903484634	5.84359435504956	5.17276631154372	6.15049269659292	5.18729930927061	5.22242914476284	5.7914101845112	7.20002830886399	6.37881921016534	5.49021253564448
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	2.25173828843405	2.35822528966486	2.59824507258978	2.08736470724203	2.40463597558862	2.86730705847053	2.45774232552565	2.44763201455613	1.95631661804159	1.76059139213667	2.04707942586105	2.55149216697113	2.40751702543788	1.69448874848093
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-1.43486585184275	-1.95123065217418	-1.26473773741373	-1.42843605715913	-1.05587798322995	-1.82747528620724	-1.64214241707206	-1.38462602240316	-1.68126954168479	-1.45427641133399	-1.59050673386534	-1.76599594656518	-1.80015622209122	-1.88671269183481
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-1.75331958296128	-2.86752138404834	-2.65103209853362	-1.87026880943817	-0.650412875121788	-1.01654506999092	-0.438169612746127	-2.26009475975706	-1.83542022151205	-2.65824921565993	-2.28365391442529	-1.07284876600523	-1.33015259284549	-1.32709690389939
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.19370379502586	-1.25808347161424	-0.469807862543838	-1.42843605715913	-2.5272509941988	-1.34196747042554	-2.42581279568235	-1.09694394995138	-1.42995511340389	-0.537985679459837	-1.18504162575718	-0.330911421275856	-0.365071696801898	-0.76070142897859
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-3.13961394408117	-2.46205627594017	-4.14539705530153	-3.37434620621445	-1.23819954002391	-1.60433173489303	-2.5193669039729	-2.77092038352305	-2.93403251018016	-2.65824921565993	-3.09064370149514	-3.06965697571079	-2.71644695396538	-1.97372406882444
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	-1.88685097558581	-1.95123065217418	-0.812752613670669	-1.58258673698639	0.0427343054381575	-1.19886662678487	-1.13131679330607	-1.56694757919711	-1.22928441794174	-1.11780417471278	-1.59050673386534	-2.27682157033117	-2.31098184585721	-2.06903424862877
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	-3.13961394408117	-2.86752138404834	-2.51750070590909	-0.329823768491023	-2.51176524644668	-2.29747891545298	0.203684273426268	-1.79009113051132	-1.14227304095211	-3.54531901769468	-2.68911902253345	-1.42952370994397	-3.03912546531869	-3.2730070529547
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	3.455483276379	2.96582629496251	3.67996123367813	2.88236306822638	4.09451925324146	3.37721797830812	2.73570884619134	3.10868107043954	2.72370602597463	2.61816331550006	2.88493434544797	2.80458279465329	2.32374714237242	3.50007332270083
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	1.51909700883495	0.58246616178325	1.72022243915835	1.02625681403237	-0.449742179659637	-0.0567692261770216	0.0924586383160438	1.10720107022942	1.39670083010617	0.19438221425339	0.851840301503864	0.767700867392253	0.0561417682744052	1.0922124634028
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-2.22332321220702	-2.46205627594017	-3.49832995892082	-3.37434620621445	-2.61630437342829	-3.4118356658732	-2.66301972476077	-2.48323831107127	-3.51507923237872	-2.65824921565993	-3.16272397671131	-2.27682157033117	-2.96334225102385	-2.4257091925675
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	0.67809838187573	1.00367962685955	0.759644027083082	-0.06016020154192	0.243405000900309	0.251966255472592	0.350287747618144	0.812598554933062	1.34955405168047	0.828105974342535	0.948467137192936	1.10190295547893	-0.0773896243501174	0.448662223982223
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	1.40368083818883	1.29136169931133	1.5407848064973	0.465106106378865	1.08418818026632	0.251966255472592	1.35358985648193	0.830947693601258	1.24035475971548	1.09516875959158	1.50053571949298	1.21968599113531	-0.318551681167005	0.456694395679487
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	0.772409061346972	0.770064775678049	0.81470380426611	-0.633506182289245	0.330416377889938	0.592892842443185	0.0924586383160438	0.641326834325692	0.779539556524146	0.386273222063495	0.776616880266276	0.942054254537031	-0.519222376629157	0.203091636880568
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	-0.69726690871197	-0.727455220552067	-0.725741236681039	-0.889439556426445	-0.28268809499647	-0.380556303270919	-0.948995236512117	-1.03631932813494	-0.854590968500326	-0.866489746431873	-1.43635605403808	-0.330911421275856	-0.924687484737321	-0.542977945133719
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	0.840067709820786	0.658839140567824	2.24893762767512	0.0100440571313285	0.410459085563475	-0.169247209603712	-1.13131679330607	0.349975032984949	-0.408303865871907	-0.093299858198391	0.114241358373085	1.7305116149013	0.440553467184737	0.0472212661737836
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-0.277413063151706	-0.193372734621808	0.365902382670977	-0.456575474130166	0.0968015267084333	0.153526182659339	-0.438169612746127	-0.205971026061511	-0.582657253016684	-0.201513442838624	-0.491894445197231	-0.156558034131079	-0.0422983045388473	-0.479799043512188
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	0.2447763192646	-0.564936291054292	0.823592751683356	-0.456575474130166	-1.05587798322995	0.0443268906943472	-0.794844556684859	-0.435545467706012	-1.06223033327857	-0.322874299842891	-0.29122374973508	0.613550187564995	-0.151497596503839	-0.500418330714923
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-0.431563742978964	-0.564936291054292	-0.348447005539571	-1.23428004271818	0.330416377889938	-0.145716712193518	-1.35446034462028	-0.0853430382728966	-0.449125860392162	-0.461024638323708	-0.20421237274545	0.453207537489816	-0.701543933423111	-0.521471739912756
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-0.306400600024958	-1.07576191482028	-0.348447005539571	-0.889439556426445	-1.05587798322995	-0.539620997900606	-0.948995236512117	-0.537328162015954	-1.22928441794174	-0.424656994152833	-1.43635605403808	-0.23993964307013	-0.701543933423111	-0.816271280133401
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-1.53017603164707	-2.17437420348839	-2.29435715459488	-0.976450933416075	-2.15449027189806	-3.21376964732713	-0.661313164060336	-1.56694757919711	-1.54773814906027	-1.81095135527272	-1.7728282906593	-1.98913949787939	-0.701543933423111	-1.23612512569366
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-3.56254003517779	-3.97622784334029	-4.32774313873995	-3.96701184813428	-2.55929186698789	-3.70052325159421	-2.67059071826403	-3.3861190408105	-3.35049446070553	-3.34948432384745	-3.34553634242682	-2.9492915146238	-3.3773597925266	-3.96872319107611
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	-3.62868198271969	-3.2340152498219	-4.46952033772372	-3.88593119552823	-2.71203639682806	-3.69341327070229	-2.74163603347254	-4.06571838655216	-3.34973683643302	-3.32870042384649	-3.17586325114302	-3.13489022928341	-3.08964349118991	-4.04258733920835
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	1.08721980118701	0.821358070065599	1.18071007563373	1.2258114379501	0.865934614246301	0.863767796578585	2.24967788103856	0.990279732170514	1.5657771601501	1.39063297248542	0.866229038955964	1.04340674879732	1.65300089850165	1.26317026154644
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	-3.51943755743665	-3.32132724433328	-4.24404106005783	-1.35944318567218	-2.56131700994404	-3.61266505746358	-1.64214241707206	-3.50518687888528	-2.93403251018016	-3.06371432376809	-3.00882904358935	-3.02377264835412	-3.09923403713306	-3.67847216106287
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	-3.6089487059189	-3.12310659873302	-4.51351852265232	-2.6811990256545	-2.58989583267816	-3.81276262865254	-2.34061538217371	-3.63627483569335	-2.93403251018016	-3.35827994031606	-3.07250832003489	-3.15040494191291	-3.04488538592923	-3.92447102404146
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-3.46151322523902	-3.81693008351085	-4.25521301547019	-4.30328162459895	-2.46798139956164	-3.62610274474355	-2.57047231032119	-3.65363680197981	-3.75453849430238	-3.41451609239114	-3.15418658721086	-3.39136140278613	-3.27322878886065	-4.12062150647088
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-2.22332321220702	-3.31939468697578	-4.89821637606479	-3.78655821120116	-2.71446125471686	-3.72177719028561	-2.31617537655348	-3.17638549163121	-3.63955708142832	-3.52488949386176	-3.42392140506314	-3.8380228495091	-3.00832817058414	-4.50122338763306
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	-3.55979479835374	-3.29114420276071	-4.33494125804945	-3.58042169967099	-2.58592958363881	-3.60157641380454	-2.47937506417492	-3.62209075352465	-3.36293290839376	-3.39347460311495	-3.14677483058241	-3.12625488645331	-3.14682741380529	-4.11831982731273
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	-3.49581543839393	-3.20637203919827	-3.90379506702898	-2.45805547434029	-2.15449027189806	-2.80830453921897	-2.46120017487822	-3.48565750769925	-2.93403251018016	-3.38980934945246	-3.07294192462829	-3.06179499285988	-2.71644695396538	-4.06340149331419
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	-3.65140389583811	-3.32565052969678	-4.25952528457997	-3.55602070230932	-2.55546921480813	-3.42334679089667	-2.48503179318424	-3.70961160299799	-3.55435043671021	-3.41713101229738	-3.17695357024686	-3.27291863474634	-3.14073817146985	-4.18335358109802
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	-3.51748605664774	-3.1227280076517	-2.51750070590909	0.0100440571313285	-2.59970442683688	-1.70969225055086	-2.66792058221376	-2.77092038352305	-3.15633409023986	-1.45427641133399	-1.7728282906593	-2.68228667843933	-3.1077690186983	-2.4257091925675
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	0.94636236847041	1.13981180118413	1.57266848490253	0.363323412068923	1.19541381537654	1.37119783134344	0.203684273426268	1.21806366304123	2.66623958810637	2.37218870573251	1.99763115044706	0.901232260016776	2.47093885187538	1.76177870137383
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	-0.999547780584904	-1.48122702292845	-0.536499237042511	-0.976450933416075	-1.05587798322995	-0.688041003018879	-1.13131679330607	-1.38462602240316	0.515955035651425	0.637587650344401	-0.0149703731069214	-1.07284876600523	0.0561417682744052	-0.401327428070692
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	1.88097168086825	1.90739157652685	2.43744568232657	1.26038278201519	2.16299784163825	2.28952729990744	1.30229656209438	2.04666939041628	3.47284747588915	3.78588204104051	2.83033989265812	1.59437944057672	3.33681799404805	2.59817132827878
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	-3.44374795024058	-3.07589766956818	-4.4516528291852	-3.82242045515173	-2.53904553424839	-4.07086728502831	-2.53252762890077	-3.67884033822285	-3.47126073885936	-3.59796599308182	-3.05991137553181	-3.14884797104983	-3.17457672549741	-4.42471731441478
