#taxonomy	MCT.f.0121	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. L2-50	2.43116044083577	3.14241804585987	2.91308266472385	2.62210390140127	3.46121663761742	3.67980636556461	2.81116597147307	1.8048956363598	1.34556095940696	4.2839834345382	2.18279089074662	2.71289678113702	4.0599100571653	1.06127275414902	2.18518525425158	2.60226078223083
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp. M62/1	-0.989294757430798	-0.260738200287622	-0.412486121035953	-0.500661423491837	-0.203412814273061	0.134027755091346	-0.117874927582245	-0.602049471958491	-1.26375358840026	0.771206384193307	0.167887870204357	-0.120316562919192	0.133157358592165	-0.401561684093202	-0.79615828185031	-0.575793048117111
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi	-1.27697682988258	-0.437194637629179	0.568343131975773	-0.616174310613681	-0.385734371067015	0.134027755091346	-0.556129858513401	0.0910977086014541	-1.21501706469397	0.2542457718598	-1.21840649091553	0.158396839549828	0.460370269800581	0.712088481939448	-1.13263051847152	-0.0649674243511202
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis	-3.0748623863666	-2.87080799302963	-3.01517580648034	-3.12170024760442	-2.2828543559529	-2.40640528854916	-3.13809291557404	-2.76868051114731	-1.38243205395213	-2.41606410125956	-2.79771795226678	-2.96514612523976	-2.89021752316906	-1.98852674067524	-2.50213211250612	-2.54923240302969
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] eligens	0.477042311362629	2.20311504030255	2.00870471436594	0.916955408757095	1.5601757779883	0.604031384337082	1.32333519113376	0.0910977086014541	-0.446198509821096	0.920100810131738	0.861035050764302	1.05833843342245	0.133157358592165	0.46820903214606	0.723667471894103	1.35411675959176
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	1.34608015838624	1.16166116547438	1.17447893554609	1.43742599988227	1.2913621898409	0.316349311885301	0.854857115196862	0.314241259915664	-0.158516437369315	0.349555951664125	0.901857045284557	1.13244640557618	0.310088066751243	0.804681268767273	0.516028107115859	0.890544020676316
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-0.766151206116588	-0.719045789770167	-0.376118476865078	-0.746794493030745	-0.491094886724842	-1.88087526545092	-1.15396685926902	-0.958724415897224	-1.26072049286423	0.0595401558661241	-1.91155367147548	-1.14993598010035	-0.410458087996817	-1.14122888028804	-1.64345614223751	-1.67440533678522
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.00846550441907148	0.482598724796178	-0.181962462424121	-0.500661423491837	0.202052293835104	-2.27478542357987	-0.0553545706009113	-0.707409987616317	-0.446198509821096	0.644206693432	-1.21840649091553	-0.274467242746451	0.0313746642822222	1.7168820153899	-0.662626889225787	-0.693576083773494
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.63726593228388	2.88303368149931	2.78391684798019	2.65749886633654	2.44453346275944	2.4299238599346	2.49314318196862	2.13879055196671	1.71328573953228	3.52293687631268	2.09577951375699	2.59248424094162	2.8497729225533	2.63207925344269	2.51020499714101	2.25086289539295
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	3.5610671920623	4.21893545384523	4.03667981647556	3.39523220000643	3.69434221935738	3.43479073943173	4.2951188500714	3.46697728227932	2.96604870802764	5.7146165749652	3.23400094052015	4.45144456093777	4.89284682006226	3.77561888370805	3.06004994447144	3.41319099844716
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-3.13671954720173	-1.77219570436152	-1.22341633725228	-1.46347217100088	-1.43555649556569	-1.47541015734275	-2.85871495150745	-2.5889757425617	-1.24811940510498	-0.975702518869396	-1.91155367147548	-2.75937389253445	-1.10360526855676	-1.5466939883962	-1.35577406978573	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	0.533131778013673	1.33686525449948	1.91929812665035	0.271128884387222	1.39765684849052	1.86862881047945	1.7613438469744	0.966566445955354	0.53463074319063	1.4915045538192	1.25251391689773	2.1495977477853	1.78057451909148	2.17555115956153	0.3024540068178	1.3701171009382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-0.909252049757261	-0.816684259334083	-1.51109840970406	-2.02308795893631	-1.43555649556569	-1.88087526545092	-0.912804802452133	-0.825193023272701	-1.27398557131791	-0.282555338309451	-1.21840649091553	-1.50661092403908	-0.902934573094611	-1.19001904445747	-0.439483337911578	-1.38672326433344
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-0.835144077603539	-0.529002186882302	-1.40573789404624	-1.14069877873783	-0.54825330056479	-1.88087526545092	-1.76010266283934	-2.21148738439259	-1.28158469869824	-1.72291692069962	-1.91155367147548	-1.37307953141456	-1.22138830421315	-1.05025710208231	-0.950308961677568	-0.575793048117111
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	2.30654210857353	1.90157011194237	1.79293522350444	2.7985367902152	1.46272044183758	2.22176809958588	1.7613438469744	1.56127355370205	1.67406502637899	1.94064472543003	1.68118192208555	2.07293186603739	1.01665826764333	0.955912238491197	1.72383968774896	1.03364486431699
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	0.0521591173973633	0.371784358455888	-0.211815425573802	0.210504262570787	-0.162590819752806	-0.271437353016818	-0.607423152900951	-1.80602227628443	-1.26885911399542	-0.502414814422471	-0.812941382807369	-0.233645248226196	-0.735880488431445	-0.784553936349308	-0.662626889225787	-0.208068267991794
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	3.04199166882417	2.85015930638067	2.37161020805531	3.22918546911032	2.35510565285819	2.27800781790875	2.60299596194903	2.44247296576493	2.23937883542906	1.96596253341432	2.1716175901485	2.65003752151917	1.65499721170828	2.45281647115506	2.56619926649558	2.18982700480658
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	-0.766151206116588	-0.491261858899455	-0.763884007873842	-0.364859882332775	-0.983571371822636	-0.628112296955551	-0.460819678709076	-1.11287509572448	-1.27269741934287	0.182501867000959	-0.930724418463753	-0.274467242746451	-0.467616501836766	-1.05025710208231	-1.13263051847152	-2.36624298190966
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-1.07630613442043	-0.869327992819505	-1.14337362957875	-0.679353212235213	-1.58970717539295	-2.20512763934492	-1.06695548227939	-1.51834020383265	-1.2896230099439	-1.08692815397962	-1.6238715990237	-0.679932350854615	-2.60768266533304	-0.927654779989981	-2.04892125034568	-1.38672326433344
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	-0.835144077603539	-0.983738343997249	-1.51109840970406	-1.1757900985491	-0.81651728715947	-0.782262976782809	-1.24927703907335	-1.29519665251844	-1.25979499669474	-0.502414814422471	-0.707580867149543	-1.37307953141456	-0.902934573094611	-1.88316622501742	-1.13263051847152	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	1.91029365557029	1.4961050038342	1.32211493435215	2.46085576961764	1.5601757779883	1.93683706050599	1.82803522147307	1.32947193964472	0.652413778847013	2.271197973447	1.80201839522883	2.08086841563312	1.40870035541935	0.804681268767273	1.3183745796408	1.4166371165731
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-1.27697682988258	-0.609044894555838	-0.376118476865078	-1.14069877873783	-0.385734371067015	-1.47541015734275	-0.843811930965181	-1.51834020383265	-1.25486811460049	-0.364793436546423	-0.525259310355588	-0.274467242746451	-1.35491969683767	-1.19001904445747	-0.662626889225787	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	0.496090506333324	0.857292174237589	0.661124865426739	0.440765281653861	0.53055636080714	-0.628112296955551	0.137017322046545	-0.506739292154166	-0.851663617929261	0.423663923817847	-1.06425581108828	0.285148545188972	-1.10360526855676	0.550447130383032	0.253663842648368	-0.000428903213549002
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-1.52829125816348	-2.17766081246968	-1.76241283798497	-2.71623513949625	-1.77202873218691	-1.47541015734275	-1.76010266283934	-2.63896129542296	-1.27206500387968	-1.43523484824784	-2.31701877958364	-2.75937389253445	-2.60768266533304	-2.57631340557736	-2.34450527368531	-2.53499375050915
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0.9446392005778	0.454228027666963	0.481331754986143	0.651060690490222	0.144893879995155	-0.00907308854932727	0.473489558667758	-0.958724415897224	-0.851663617929261	0.510675300807477	-0.302115759041379	0.23635838101954	0.100367535769174	0.196275316662418	0.435985399442322	-0.37512235265496
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	1.66746214928386	1.77358290611174	1.96155793594024	1.52509161307449	1.30066458250321	0.98132561547855	1.38978029054191	0.758927081177109	0.0646271139448943	2.45998103886393	0.423821244341557	1.47473261206281	1.09361930877946	1.96698137669264	1.36880543326769	1.30451981845239
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-2.78105422665885	-1.04625870097858	-0.763884007873842	-3.4093823200562	-0.896559994833006	-0.628112296955551	-1.06695548227939	-2.46700372715554	-1.28331164080075	-1.05794061710637	-1.91155367147548	-0.562149315198232	-0.998244752898936	-0.448081699728095	-2.04892125034568	-0.827107476398017
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	3.17218910762893	3.44346442850551	3.51788602306039	3.56228628466959	3.45907988466768	2.39579085356514	2.92818242985926	2.79580900843815	2.932526015989	2.04343784558261	3.22620363006012	3.62750542682819	2.34107722504513	2.95786628469266	2.71325268445208	2.90715498356374
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-0.296147576870852	-0.437194637629179	0.00524907966402551	-0.576168975999982	-0.742409315005748	-0.782262976782809	-0.843811930965181	-0.825193023272701	-1.19823109533501	0.0780592036333617	-0.612270687345218	-0.813463743479138	-0.356390866726541	-0.215459404459341	0.0911449131505926	-0.470432532459285
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-1.52829125816348	-1.58987414756756	-1.00027278593807	-1.1757900985491	-1.77202873218691	-1.18772808489097	-1.15396685926902	-2.43790658920144	-0.851663617929261	-0.605955493363311	-1.91155367147548	-2.06622671197451	-0.735880488431445	-1.47770111690925	-2.04892125034568	-1.38672326433344
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	0.457624225505528	0.482598724796178	1.1279589199112	0.312286956880729	0.30741280949293	-0.0891157962228638	0.437121914496883	0.496562816709619	0.401099350566107	1.16126286694863	-0.237577237903808	0.376120323394699	0.549317755817077	1.19874374477763	0.148303326990541	0.753342899162831
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	-0.141996897043594	-0.0982192707898473	-0.0447613409106359	0.468739133696267	-0.0492621344458025	-0.00907308854932727	0.161709934636916	-0.339685207491	-0.851663617929261	1.339954655692	-0.612270687345218	0.47930455962993	0.388049608220955	0.144982022274868	0.625227399080851	-0.28811097566533
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	0.189360238910848	0.114873944670861	0.802536519476568	0.848591665947705	-0.290424191262691	0.470499991712559	0.161709934636916	0.496562816709619	0.0646271139448943	-0.0385777000923992	-1.40072804770949	0.073839451521765	0.362731800236665	0.104708123136928	0.590136079269581	-0.000428903213549002
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	-1.07630613442043	-0.0735266581994759	0.43481173935125	-0.447551598177888	-0.81651728715947	-0.00907308854932727	0.00348592942202219	-0.196584363850327	-1.27105611414417	1.04619353716384	-0.707580867149543	0.331668560823865	0.282689092563128	0.666278945908154	-0.103011101290365	-0.470432532459285
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.338707191289648	0.601158459520734	0.280661059523992	-0.190506495187997	0.229451268023218	-0.0891157962228638	0.41842978148473	-0.339685207491	-0.851663617929261	1.10044412691359	0.678713493970347	0.102826988395017	0.282689092563128	-0.0914067557893626	0.435985399442322	-0.28811097566533
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	2.96674513341412	3.00636740767623	2.65470511650018	2.15001643714644	2.87043723854488	2.7778356874652	3.43931475505382	2.47526278858792	2.1687612682151	4.42031451488035	1.79385508458967	2.87183788928691	4.33060181868392	2.65479521127722	2.23466531151495	2.69081417957228
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	1.94189899498562	2.9439193755783	3.03691336244408	2.59120713482878	2.87620094326163	2.92314577928234	3.536546646608	3.56616493883006	2.81189802820039	4.1492008687758	3.08565860228864	2.62512117025464	2.55424207630945	2.90432551776463	2.39373000614464	3.01080755687641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	-0.0730040255566427	0.729240247377692	0.906797529800977	0.296026436008949	0.8380410605551	0.517020007347452	0.969926444981649	0.98718573315809	-0.446198509821096	1.50260344688725	0.653395685986058	1.12218990540899	0.310088066751243	0.584933306454201	0.435985399442322	0.0601957186028859
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	1.77807202082783	2.65305004943234	1.59498192101879	1.62757028235743	1.69993772036346	2.62998424106593	2.34529173556935	1.46481328751448	0.853084474309165	3.071495264927	2.00046933395267	1.74043577779581	2.10634192556714	1.53127638339476	2.14073349168075	1.75958186769993
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-3.00454270207313	-2.68848643623567	-2.60971069837217	-3.94676139991982	-2.68831946406106	-2.15622164079836	-3.18785554521214	-2.92071687046603	-1.48964811659066	-2.53384713691595	-2.72270029772716	-2.75937389253445	-1.91453548477309	-2.57631340557736	-2.75987103386802	-2.42454276245212
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-1.52829125816348	-0.896726967007619	-0.712590713486291	-1.28911878385611	-1.30202510294117	-1.18772808489097	-1.06695548227939	-1.51834020383265	-1.38222455537517	-0.701265673167636	-1.06425581108828	-1.05462580029603	-1.50907037666493	-1.24131233884502	-1.13263051847152	-0.981258156225275
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	3.2686792285731	3.76723609882196	3.81407724434684	2.7761401974709	3.5807768196452	4.24161754406347	3.76202469956607	3.555269889425	2.73185532052685	3.82896542615596	3.20843415954814	3.963255902321	4.3154537156874	3.35646214518194	2.29488417150801	3.02304012531204
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.989294757430798	-0.275553286072763	-0.242587084240556	-0.288486903548201	-0.336944206897583	-0.782262976782809	-0.843811930965181	-0.0714212208963208	-1.26067908309155	-0.102429172078932	-0.930724418463753	-0.407998635370973	-0.410458087996817	-0.448081699728095	-1.13263051847152	-0.470432532459285
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	1.00313540725941	1.90663341389892	1.85619742028241	1.00543413744067	1.12939286189584	1.6744727960385	0.936774237664748	0.98718573315809	0.0646271139448943	2.22832679788181	0.941077758437838	1.57791684829804	2.1018475359793	1.39019778513485	1.26526475432685	0.72348993601315
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-1.39475986553896	-0.766673838759421	-1.40573789404624	-2.11009933592594	-0.81651728715947	-0.628112296955551	-1.76010266283934	-1.80602227628443	-1.27862761999208	-1.31745181259145	-1.21840649091553	-1.66076160386634	-2.20221755722487	-1.47770111690925	-2.44494332931709	-1.16357971301923
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	0.189360238910848	1.09948392052249	1.01017588425481	0.15544448538776	0.82322597476996	0.891713456788862	0.77887120821894	0.650713496536877	-0.158516437369315	1.09049379606042	0.125328255785561	0.878212267191935	1.17650696858522	0.932242494405292	-0.0340182298034133	0.782330436036083
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-1.17161631422475	-0.260738200287622	-0.663800549316859	-1.07400740423916	-0.81651728715947	-0.0891157962228638	-0.117874927582245	-0.339685207491	-0.158516437369315	0.579668172294428	-0.37110863052833	-0.0852252431079223	-0.661772516277723	-0.689243756544983	-0.257161781117623	-0.693576083773494
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	-0.989294757430798	-0.0375946489734125	-0.0974050743960579	-0.679353212235213	-0.81651728715947	-0.176127173212493	0.399381586514036	0.230859650976613	-1.25587492960728	-0.0181688284611921	-0.37110863052833	0.308679042599166	0.460370269800581	-0.293931019900837	-0.439483337911578	0.222714648100661
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-1.8647634947847	-0.842659745737343	-0.489447162172082	-1.51226233517032	-0.983571371822636	-0.271437353016818	-0.661490374171227	-2.58991632809873	-1.25855436894817	-0.25657985190619	-2.31701877958364	-0.813463743479138	-0.0427333078714995	-0.574833405367239	-1.64345614223751	-0.981258156225275
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	4.95939276032113	5.78659921247499	5.42383960387188	4.93099413520053	4.24266394104028	6.05274238183466	4.45083203021655	4.79203251657392	4.98460803977302	6.66740203504846	5.57150325045701	5.8114548480477	7.00642136811155	4.65236527963636	5.28017248590091	4.76334631295118
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	1.69628258781935	1.80014993349647	1.88266399347057	1.32973583844163	0.987981207846015	0.721814419993465	1.1666367392277	1.42609877533379	1.163239402613	1.88800099194461	1.48964371018668	1.69497340371906	1.55898255846869	1.22589473384358	1.46262418848534	1.3701171009382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-3.21333581265205	-2.53433575640842	-3.37174106810327	-3.4093823200562	-2.2828543559529	-1.88087526545092	-3.26362656751071	-2.63102050107786	-1.33714461421857	-2.31070358560174	-2.31701877958364	-2.75937389253445	-2.20221755722487	-3.08713902934335	-2.50119967520662	-2.50210841091338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-2.78105422665885	-3.78709872490378	-3.39849639061283	-2.89855669629021	-3.08076978489731	-2.2904013723273	-3.2622713361042	-2.75867718404985	-1.47528814016054	-3.00385076616168	-2.59866445973627	-3.0291547903085	-2.60768266533304	-3.49260413745152	-2.69933329580297	-2.89268928963958
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-2.37558911855069	-2.53433575640842	-2.60971069837217	-2.56208445966899	-3.09784816970331	-2.26111163038892	-2.85871495150745	-2.65397486870316	-1.27550248529588	-1.78007533453957	-1.6238715990237	-2.35390878442629	-1.69139193345888	-1.98852674067524	-2.04892125034568	-2.49153801429972
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-3.30285565329279	-3.38163361679562	-3.44191466367006	-4.33493129491823	-3.08735951122619	-2.3363104551842	-3.25077726080293	-2.68392441397319	-1.25009660119187	-3.00385076616168	-2.78203542137079	-3.08009629322373	-2.60768266533304	-3.49260413745152	-1.35577406978573	-2.49686228499125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	-2.78105422665885	-1.38920345210541	-1.51109840970406	-1.86893727910905	-1.58970717539295	1.03689546663336	-0.373808301719446	-1.29519665251844	-1.32454609936401	-1.05794061710637	-1.06425581108828	-0.61930772903818	0.310088066751243	-2.10630977633163	-1.35577406978573	-1.16357971301923
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	-2.78105422665885	-3.78709872490378	-3.37045450328422	-2.42855306704447	-3.14625081245969	-2.25631975854734	-2.85871495150745	-2.55489917766552	-1.20102834249516	-2.41606410125956	-2.76059456886949	-3.29627078689472	-3.00866938916168	-2.79945695689157	-2.39142727592035	-2.5119308677462
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	-2.37558911855069	-2.87080799302963	-3.61383402824991	-2.31077003138809	-3.27310481668703	-2.26377368088699	-2.85871495150745	-2.74439299797201	-1.38143197997431	-1.78007533453957	-2.92903777133543	-3.09256513875568	-3.15093988922934	-3.08713902934335	-2.40207171728069	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	0.856531933067533	0.899651448076731	0.402550877133029	1.33264704864909	-0.608877922381225	1.94776613103818	-0.184566302080917	0.462661265033937	0.0646271139448943	2.74808675038157	0.167887870204357	0.158396839549828	2.89153264358189	-0.472179251307155	1.3354690130001	0.222714648100661
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-3.33385931081462	-3.78709872490378	-2.60971069837217	-3.98741704382116	-3.20003731121012	-2.15090618313523	-3.09647281366381	-2.80541067111449	-1.6263694205518	-3.00385076616168	-1.91155367147548	-2.75937389253445	-3.04897192288246	-3.99339312335844	-2.52949860749359	-2.56041358302277
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	-0.701612684979017	0.183193188648338	0.299010198192189	0.236937519638943	-0.290424191262691	-0.628112296955551	0.209337983626171	-0.707409987616317	-1.26227552476337	0.430136438323465	-0.812941382807369	-0.407998635370973	-0.467616501836766	-0.253925685287138	-0.662626889225787	-0.827107476398017
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	-1.68244193799074	-0.651604508974634	-0.572828771111133	-0.746794493030745	-1.18424206728479	-0.782262976782809	-1.06695548227939	-1.29519665251844	-1.27995833158749	0.306692247232343	-1.40072804770949	-0.562149315198232	-0.815923196104981	-0.574833405367239	-0.344173158107253	-1.67440533678522
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-0.255325582350597	-0.651604508974634	-1.00027278593807	-0.273888104127048	-1.30202510294117	-0.494580904331028	-0.416367916138242	-0.602049471958491	-0.446198509821096	-0.662044960014355	-0.525259310355588	-0.456788799540405	-1.50907037666493	-1.5466939883962	-0.79615828185031	-2.07987044489338
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	-0.640988063162582	0.063048876806275	-0.4502264490188	-1.28911878385611	-0.290424191262691	0.316349311885301	-0.843811930965181	-0.958724415897224	-1.22859008957731	-0.0915001015467417	-1.6238715990237	-0.194424535072914	-0.122776015545036	-0.522189671881817	-1.64345614223751	-0.000428903213549002
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	-3.17145326604864	-0.673583415693409	-0.530269156692337	-1.67478126466809	-0.81651728715947	-0.964584533576764	-1.35463755473117	-1.51834020383265	-1.26793133098127	-1.05794061710637	-1.6238715990237	-0.813463743479138	-1.50907037666493	-1.05025710208231	-2.04892125034568	-1.16357971301923
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-0.529762428052358	-0.588425607353102	-0.242587084240556	-1.01148704725783	-0.81651728715947	-0.782262976782809	-0.460819678709076	-0.419727915164537	-0.851663617929261	-0.350608801554467	-0.37110863052833	0.073839451521765	-0.5282411236532	-0.784553936349308	-0.544843853569404	-1.67440533678522
