#taxonomy	MCT.f.0138	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__[Eubacterium] hallii	-0.178266296632904	-0.343492228941176	-0.554351292761803	-1.49508829439977	0.398563902087746	-0.726947851147705	-0.582727309082563	-0.0660914773161084	-0.459113597954338	-1.09543619291454	-0.456742039551157	-0.93118378875408	-0.392879906941031	-0.40618596862976	-0.706582524245566
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ramulus	-1.23431897088222	-0.155439997438236	-1.26900467854271	0.282684932853546	0.312303557803339	-0.260858121223105	-0.827849767115547	-1.64850071736229	-0.746795670406119	-0.584610569148544	-0.84620680631288	0.0132778200867711	-0.392879906941031	-0.536239096877958	-0.301117416137401
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum	-0.871413477192849	-0.766349079761209	-0.690926827767554	0.0273382410447015	1.76608816052565	-0.503804299833495	-1.57815536151544	-1.1376750935963	0.423275582244136	-1.63443269364722	-0.920314778466602	-0.392187288021393	-0.760604687066348	-0.456196389204422	0.522082892670742
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA	2.26029285541936	2.43768023699	3.01488168844683	2.57251294284682	3.22690394215229	2.33527416367512	2.28936240397615	2.30274300121914	2.4911563015229	2.423544224404	2.46190015228326	2.36993013435109	2.3940288690735	2.46641361952061	2.53535857355363
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale	2.32903269046772	2.44407003508877	2.36054008230868	2.96505611953806	2.74875782420539	2.0259163657443	1.90939958867892	2.71925794551389	2.64572217753631	2.00690581569771	2.25345639008934	2.50280341573107	2.74261430898812	3.21717887837355	2.77465756509013
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 3_1_57FAA_CT1	-0.849907271971886	-1.4082029659336	-0.820979956015752	-1.78277036685155	-0.75964048378261	-1.14816131622401	-0.856020644082244	-0.830190393848338	-0.405046376684062	-0.807754120462754	-0.279811331392079	-0.679869360473174	-0.878387722722732	-0.482171875607682	-1.39972970480551
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium 7_1_58FAA	1.66469588316997	1.98294407987505	2.11317237844041	2.09764729916126	1.31650616200037	2.26094124494526	2.73461576214273	1.86204920122723	2.28351693674465	2.66673244585716	2.25880685764217	1.70787354086118	1.65729125243869	1.72088362203933	1.87741502818667
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11	-1.7556158945155	-1.31289278612928	-1.83954953701033	-1.41504558672623	-0.963239439023849	-1.14816131622401	-1.92646205578366	-2.7471130060304	-1.27004381417067	-2.88719566214259	-1.87582622349404	-1.77848164914128	-1.85921697573446	-2.32799856610601	-1.24557902497825
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	-2.62061333200211	-2.61217577025954	-1.69644869336965	-2.88138265551966	-1.06502213333379	-2.24677360489212	-3.31275641690355	-2.15932634112828	-3.63640909425054	-3.58034284270254	-2.79211695536819	-1.77848164914128	-1.57153490328268	-2.32799856610601	-2.09287688536546
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA	1.91868410983528	1.74025039463805	1.36069220831298	1.36233930777704	2.02602032002452	1.30448447134577	1.32197257132609	1.47239469914571	0.927180763165553	1.36486464607127	1.60438769848634	1.60024287666881	1.9909306259756	2.03933735315786	1.51804102727877
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia massiliensis	0.546969198478542	0.405535410013226	0.0381523620184543	0.239512760988337	0.500613156441916	0.0558114881019278	0.203751811269602	0.479730988486978	0.562537649577643	0.52230052233426	0.446561496796187	0.556893266675753	0.731050189711369	0.821884387275236	0.305018387432914
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia obeum	0.546969198478542	0.110580578232366	-0.214844152445437	-0.291115490073833	0.823129181569329	-0.0182964840517941	0.213604107712614	0.767413060938759	0.37620807138615	0.417857858966663	0.777415741113176	0.0132778200867711	0.99341445417886	0.770591092887686	0.066607363987916
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732	0.31722496313298	0.0189133897065418	-0.293625030298551	-0.483487382721289	0.312303557803339	-0.280660748519285	-0.604706215801338	-0.0127454966108157	-0.431714623766223	-0.423342421552422	-0.5585247338611	-0.104505215569612	0.507906638397159	-0.112424850101597	-0.10044672067525
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087	-1.36785036350674	-1.51356348159143	-1.83954953701033	-1.20740622194799	-0.20757190148257	-1.48463355284522	-2.10878361257761	-1.52333757440828	-1.84540795907423	-1.87559475046411	-1.53935398687283	-2.18394675724945	-1.16606979517451	-1.28654469127785	-1.11204763235373
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	0.197784926268967	0.146426710005501	-0.554351292761803	-0.028751225606342	0.303253722283421	-0.241440035366004	-0.191861000395551	0.0861003380258168	0.176875168765659	-0.361467017834335	-0.177157177331996	-0.479198665011023	0.507906638397159	0.391101471182782	-0.418900451793785
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	0.887193784718305	0.762753684582005	0.357675040325894	0.573881947412771	1.208575422787	0.36119313765311	0.682381495235105	0.951716778936705	0.601758362730925	0.530531021470776	0.917381785948478	0.524103443852762	0.870812132086527	0.992229753022475	0.778802739518556
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-2.90829540445389	-2.50681525460171	-3.71135171391192	-2.03408479513246	-0.319689199603276	-2.58324584151333	-2.80193079313756	-2.41064076940919	-1.47768317894891	-2.19404848158264	-2.38665184726003	-1.4907995766895	-1.85921697573446	-2.32799856610601	-1.58205126159947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	-2.50283029634572	-2.86349019854045	-2.20727431713564	-2.37055703175367	-2.20000206617278	-3.09407146527932	-2.46545855651634	-2.7471130060304	-2.25087306718239	-3.89306220181012	-2.50443488291641	-2.18394675724945	-2.6485441248653	-2.32799856610601	-2.09287688536546
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	-0.692721688449473	-1.44210451760929	-2.00660362167349	-1.49508829439977	-0.222839373613358	-1.70777710415943	-1.84641934811012	-1.79160156100296	-0.487284474921034	-0.23043875542793	0.371950633005012	1.20044350609633	0.954193741025578	0.274691119338371	-0.10044672067525
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	-1.0364932275523	-0.546720470554444	-0.820979956015752	-0.984262670633778	-0.270092258463904	-1.14816131622401	-1.07916419539645	-0.922563713979353	-0.487284474921034	-1.18244756990416	-0.692056126485622	-0.679869360473174	-0.878387722722732	-0.358557919640506	-0.994264596697347
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	-2.3974697806879	-2.10135014649355	-1.46005991530542	-2.88138265551966	-1.62463792126921	-2.24677360489212	-1.92646205578366	-1.64850071736229	-1.84540795907423	-2.88719566214259	-2.2812913316022	-1.4907995766895	-2.26468208384262	-2.04031649365423	-1.39972970480551
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-3.31376051256205	-1.76487790987234	-1.57128555041565	-1.78277036685155	-1.401494369955	-2.40092428471938	-1.57815536151544	-1.79160156100296	-1.47768317894891	-1.63443269364722	-0.540825156761699	-2.51982710407236	-1.85921697573446	-2.32799856610601	-1.58205126159947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	0.77221579998953	0.843088832672891	0.551328163129399	0.961647478421535	1.70756658890599	1.12543623989679	0.891936202487418	1.20796948885819	0.981247984435829	0.844503789154274	1.09970334274243	1.21725062441271	0.848833225367752	1.14293215357082	0.982898095862071
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-0.71107082711767	-0.635013077700122	-0.230111624576225	-0.483487382721289	-0.0797385299726849	-0.696176192480951	-0.747807059442011	-0.745633005820275	-0.608645331925302	-0.559917956558173	-0.253143084309918	-1.26765602537529	-0.760604687066348	-0.654022132534342	-0.483438972931356
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-0.046094523524421	-0.366749091105443	-0.184991189295755	-0.888952490829453	-0.319689199603276	-0.455014135664063	-0.386017014836508	-0.464730620353873	-0.213991139921353	0.0169694178859104	0.298925497990122	-0.679869360473174	-0.185240542162786	-1.41170783423186	-1.11204763235373
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	-0.0849343568406849	-0.1942798307545	0.239892004669511	0.00898910237650508	0.0571206527445124	-0.280660748519285	-0.0419208531046361	-0.27901347455878	0.0178104741359715	0.341630493578779	0.116603941196167	-1.08533446858134	0.220224565945378	0.114348469263191	0.49739028008037
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	-0.281214265885346	0.284349853211003	0.551328163129399	0.0273382410447015	0.96406552220043	-0.0655493689023397	0.223360282657978	0.000157908225092225	0.648715345818696	0.417857858966663	0.357765998013055	0.381002600212089	0.0379030091514234	-0.335568401415807	0.615173315736754
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-0.437374996640629	-1.31289278612928	0.200671291516229	-1.0896231862916	-1.68917644240679	-1.99545917661121	-1.84641934811012	-1.1376750935963	-0.576896633610721	-0.213047012716061	0.220144620137008	-1.26765602537529	-0.472922614614567	-0.593397510717907	-0.146966736310143
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	-0.480547168505838	-0.5609051055464	-0.554351292761803	-0.801941113839824	-0.426934729956874	-1.01462992359949	-0.650168589878095	-1.06071405246017	-0.516272011794287	-0.213047012716061	-0.523433414049829	-0.797652396129558	-1.16606979517451	-1.63485138554607	-0.10044672067525
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	-0.0653258854523086	0.0189133897065418	-1.00330151280971	1.01721732957635	1.77447395390192	-0.0495490275558986	-0.673699087288289	-0.642978851760192	0.234033582605607	-0.584610569148544	-0.613584511044127	1.2500404472357	-0.0133902852361273	0.184307057870102	0.419428738610658
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0.675223534002221	1.29315824701781	-0.230111624576225	0.25411156040949	2.22816572449896	0.382027224555952	0.142508186028883	0.439239627132242	3.06561160332109	1.19878065040899	0.0410963886880221	3.30085017624121	2.02577735730577	1.13251539271256	2.16980299167586
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	2.95154070017566	3.12224367385855	2.29623221507595	2.54796297343478	3.36025212307518	2.9758961433166	3.04624058414395	2.48719903054173	4.31415713351277	3.23694053311553	2.8993679914776	3.50978538155325	2.08559585251668	2.03933735315786	3.21208502390125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	3.03625222286634	3.01823919877066	2.52794899710065	4.50343461707566	5.40084483627048	3.1655099987856	2.32796792178552	2.83487841157188	2.98556889564756	2.99682286281654	2.05991330855142	4.50689552016911	3.31693275683937	3.16093916005067	4.0905844840599
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	0.103966171051312	0.253194685431207	-0.127832775455807	0.720485421604647	1.92354165074159	0.748958668661873	-0.0169195508992187	0.518646404736652	1.04496379882194	1.21957142007807	0.929552321568733	2.23489385054715	1.39887956228702	1.56382173200461	1.19053746064032
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-0.35624945182826	-0.439952495128738	-0.492475889043716	-0.68415807818344	-0.841878582019582	-0.637335692458017	-0.0675632837179737	-0.213416192072967	-0.0352993511779769	0.180857272991027	0.0112434255383411	-0.93118378875408	-1.16606979517451	-0.482171875607682	-0.483438972931356
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	0.255772183919316	0.565878060088406	0.423814842830439	0.363810477665915	0.330161175203345	0.307125916382834	0.764781027002172	0.518646404736652	0.710957654695917	0.896993971775671	0.603509381244506	-0.0438805937531774	0.0379030091514234	0.543681058777999	0.066607363987916
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	3.54506709279666	3.94001505906789	4.21199649801824	4.55287472661348	2.24003138777546	4.50966032127292	5.05369140115348	3.53962969015099	4.38112871021324	4.80753861223336	4.3884605331587	3.5765310610833	3.61864030464566	3.53846949082728	3.79968771308764
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-1.01117541956801	-1.0252107136775	-0.970511689986716	-0.721898406166287	-0.590564153738676	-0.896846887943102	-1.04407287558518	-0.955353536802344	-0.998110098687025	-0.535820404979112	-0.799686790677988	-1.26765602537529	-1.57153490328268	-1.2293862774379	-0.88890408103952
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	2.15007129246356	1.83438938555191	2.00402989658764	1.82212343118929	2.48212916095144	1.7315720434671	2.12532289201965	1.69082126058178	1.80091188062091	2.28470777954979	2.27783491588448	1.80503728931483	1.5419804059277	1.98726485240819	2.16980299167586
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-0.657003605847394	-1.47719583742056	-0.715619440357926	-1.27194474308556	0.113632863007855	-1.55362642433217	-0.977381501086511	-0.860043356998019	-0.675336706423974	-0.872292641600325	-0.523433414049829	-0.679869360473174	-0.472922614614567	-0.654022132534342	-0.418900451793785
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	1.16357630191615	1.23085436368165	1.26538202850866	1.53745795227694	0.844520371550647	1.30037768939312	1.8558318429697	1.33042443787532	1.66447772833843	2.26753997592742	1.95570953102142	1.8591045105851	1.69613108575496	2.05194256207685	1.90837725379063
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	-0.657003605847394	-0.877574714871434	-1.26900467854271	-1.0896231862916	-0.547079041798937	-1.42009503170765	-0.914861144105177	-1.26550846510618	-0.258442902492187	-0.444848626773386	-0.632632706014821	-1.08533446858134	-1.16606979517451	-1.17531905616763	-0.552431844418308
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0.22719881147526	0.421708269258827	0.842525177688624	0.239512760988337	-0.13454676646768	-0.0495490275558986	0.851321483333228	0.25856959837676	0.552487313724142	0.95225665045072	0.884183716538882	-0.312144580347857	0.261046560465633	0.580722330458348	0.305018387432914
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	0.541692141377698	0.389096683670066	0.322888924240478	0.114349618034331	-0.238343560149324	-0.149632486112881	0.612511815274619	0.599276139136761	0.582340276873823	0.856408691660593	0.827769627258791	-0.392187288021393	0.0866931733208554	0.357578779144138	-0.10044672067525
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	5.89106467872602	5.89271989334629	5.74541895615366	5.96271332150164	5.10816855524838	5.62311946794381	6.25210658444322	5.97904367312621	5.53920242410275	6.44480909219795	6.11350821159997	4.65552968097939	5.25879922873087	5.85390835182331	5.36607791152094
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	1.1080876162985	0.90433245791361	0.754556404742667	0.910354184033984	1.37732490203541	0.784049988473143	1.06090196809982	1.06398408080779	0.630196298051458	1.37548421489873	1.58364006629209	0.786467708320253	0.705732381727079	1.32697933633224	0.72053383139458
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-2.3974697806879	-2.24445099013422	-2.10191380147782	-2.37055703175367	-3.0109322823891	-2.58324584151333	-2.21414412823544	-2.7471130060304	-1.33458233530824	-1.63443269364722	-1.87582622349404	-1.77848164914128	-2.67539829725155	-2.04031649365423	-1.80519481291368
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-0.788031868253798	-0.427373712921878	-1.26900467854271	-0.424646882698356	0.217893873332264	-1.14816131622401	-0.604706215801338	-0.182163648568862	-0.258442902492187	-0.341664390538155	-0.201849789922367	-0.93118378875408	-1.16606979517451	-0.227937737223442	-0.418900451793785
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.80968311578578	-1.22588140913965	-0.344055883925443	-0.721898406166287	-0.5685852470199	-1.42009503170765	-0.827849767115547	-2.15932634112828	-0.576896633610721	-0.512289907568918	-1.53935398687283	-0.312144580347857	-0.878387722722732	-2.51032012289997	-0.301117416137401
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	0.487330932158811	0.1945459583497	0.117289682577178	-0.266422877483461	0.124561933540045	0.667128650414241	1.94820516310072	2.17140699915805	2.37409974610188	2.70844465389391	2.68713211368474	2.30468961248269	1.7056098297095	2.1359920064193	1.26285812221994
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	0.283551748026392	3.31029590536149	0.572234847948712	2.35505930731029	2.40960271688318	2.98127456580936	2.73224889713246	1.43034646290221	2.83672326804999	2.66963239955695	1.81471850993896	0.588641964990333	2.47151636455187	2.00492535556014	1.8711058589934
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	4.87908662203081	4.58401130006492	4.61164974813988	4.03500195016053	4.24359910835252	4.30573428214247	4.07433381875321	3.7805524711748	4.22018440126048	4.43679979811567	3.95213852106058	4.34181576980967	4.56457096698456	3.09401027278457	4.69195718010417
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	-2.13510551622041	-1.31289278612928	-2.45858874541655	-0.84450072825862	-0.163120138911736	-2.24677360489212	-2.21414412823544	-1.8716442686765	-2.43319462397635	-1.70854066580094	-1.69350466670008	-0.93118378875408	-1.01191911534725	-1.48070070571881	-0.793593901235195
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	-2.75414472462663	-2.41150507479739	-2.10191380147782	-1.78277036685155	-1.17835081864079	-2.40092428471938	-2.46545855651634	-2.56479144923644	-1.33458233530824	-2.48173055403443	-2.09896977480825	-1.77848164914128	-2.67799557603047	-2.73346367421418	-2.49834199347362
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-2.3974697806879	-2.32449369780776	-2.79506098203776	-3.28684776362782	-1.45278766434256	-3.49953657338749	-2.21414412823544	-2.41064076940919	-1.33458233530824	-1.97090493026843	-2.01892706713471	-1.77848164914128	-2.26468208384262	-2.73346367421418	-1.80519481291368
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	-1.99200467257973	-1.76487790987234	-2.32505735279203	-2.37055703175367	-1.26173242757985	-2.1132422122676	-1.70331850446945	-2.15932634112828	-1.09819355724401	-2.19404848158264	-2.01892706713471	-2.52757136829276	-1.16606979517451	-2.32799856610601	-2.83024276961584
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	1.77383582267033	2.93646788219651	2.42745467109399	3.02307051459869	3.33470407843949	2.80399773422911	2.02638294416474	1.63491362864348	2.46015750950518	2.64322499709113	2.0454868288412	2.34326188726893	1.89420099951705	1.42931804956115	3.04488041617014
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	-1.0364932275523	-1.47719583742056	-1.83954953701033	-1.41504558672623	-0.590564153738676	-1.89009866095339	-1.23331487522371	-1.06071405246017	-1.55772588662245	-1.015393485241	-0.920314778466602	-1.4907995766895	-1.85921697573446	-0.984263819404918	-1.58205126159947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	-0.0556639745405716	-0.155439997438236	-0.0737655541855309	-0.028751225606342	0.515428242227057	-0.203699707383157	0.213604107712614	0.109357200190084	0.326815316056574	0.436040178049853	0.399730197112088	0.300959892538552	-0.878387722722732	0.311058763509246	0.175806655952908
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	-0.0849343568406849	-0.0136098019990183	0.0143417133247358	-0.00970303063564745	0.294121238720148	-0.0495490275558986	0.44066155834796	0.316277915997407	0.100502189981085	0.471442105100769	0.440004096250028	-0.238036608194135	-0.392879906941031	0.00737634971102345	-0.247050194867126
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	-0.768229240957618	-0.74895733704934	-0.690926827767554	-0.984262670633778	-0.485203638080849	-1.70777710415943	-0.747807059442011	-0.801202856975086	-0.746795670406119	-0.423342421552422	-0.177157177331996	-1.4907995766895	-0.559933991604197	-0.536239096877958	-0.994264596697347
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-0.768229240957618	-0.73186290369004	-0.715619440357926	-0.935472506464346	-0.841878582019582	-1.48463355284522	-0.441076792019536	-0.54988842869418	-0.258442902492187	-0.361467017834335	-0.227167597906657	-0.797652396129558	-1.34839135196847	-0.752462205347594	-1.11204763235373
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	-1.33275904369547	-0.682265962550668	-1.31345644111355	-1.0896231862916	-1.35270420578557	-1.10164130058912	-1.27587448964251	-0.618881300181131	-0.907138320481298	-0.747129498646319	-1.00035748614014	-1.77848164914128	-1.01191911534725	-0.861661497312586	-1.58205126159947
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-0.0272260392200381	-1.17181418786937	-0.0477900677822704	-0.68415807818344	0.620053193305929	-1.35947040989122	-0.945632802771931	-0.642978851760192	-0.641435154748292	-0.718141961773067	-0.424993341236577	-0.93118378875408	-0.472922614614567	-0.482171875607682	-0.247050194867126
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-4.006907693122	-4.11625316703581	-3.71135171391192	-3.28684776362782	-3.70407946294905	-4.64782156032586	-3.71822152501171	-4.30231837242145	-2.94402024774234	-3.58034284270254	-4.0985923514579	-2.67758688722626	-2.82677820469445	-4.17342215769465	-2.824414566331
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-4.36845994384207	-4.11625316703581	-3.30588660580375	-3.53594825215544	-3.70407946294905	-3.49953657338749	-4.64158340377337	-4.89204474745745	-4.13198956528935	-3.74866838093774	-4.15440175625151	-2.83512089725318	-3.06116734113101	-4.14831283602425	-3.77614139916819
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	1.75357012521075	3.25617907968633	2.78993795662847	1.88363623141033	2.92396191323048	3.13246520400814	2.58622727741027	0.268421894819772	2.13531157764015	2.22177553267453	1.84099259930914	3.29042255307895	2.13592093640419	0.973992165472694	2.48526462823472
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-4.33488107112627	-5.14412407033254	-4.23620950968007	-3.80764816439311	-4.14876728265434	-4.46948912979087	-4.22066892043725	-4.21201185774108	-3.70766376423395	-3.89150656909587	-4.49091529642623	-2.60162902300004	-2.62782886079106	-4.12674285429312	-3.09058151280858
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	3.07731872897592	3.36248165853206	3.00038868114426	3.08647202594919	3.83335057363746	3.45843642175527	3.39979467945362	2.57589697310801	3.10728429972166	3.17891242796116	2.87833851517194	3.23879818767364	2.57159982310886	2.67370809724594	2.83678934619713
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	1.34019983759547	1.52919373060742	1.16002151285083	1.29811971504275	1.95540275281057	1.66810246951843	1.61449726825366	0.951716778936705	1.57049556997762	1.42024211554022	1.08944684257524	1.46671148404429	0.731050189711369	0.667733707447978	0.935645211011526
