#taxonomy	MCT.f.0225	MCT.f.0226	MCT.f.0227	MCT.f.0228	MCT.f.0229	MCT.f.0230	MCT.f.0231	MCT.f.0232	MCT.f.0233	MCT.f.0234	MCT.f.0235	MCT.f.0236	MCT.f.0238
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50	0.261472157312073	0.287934000081665	0.1788458319911	-0.342164524931456	0.12578231473512	-0.667537226268872	0.323666913720247	0.280681474890207	-0.105778281431229	-0.255648456638074	-0.0740444021184289	-0.738951660410609	-0.765934472735715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia wexlerae	1.52415256246479	1.85532367627227	1.06981875588097	0.827906727718798	1.72328487661995	1.23270288595325	1.75577081087143	1.09212835347918	1.4265695492833	1.2484289401382	1.51221017486001	1.4918895277246	1.09728396047449
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus	-0.503995684827498	-0.753519874746496	-0.984304977814581	-1.0353117054914	-1.50940809380139	-0.304631732579504	-0.359910815823548	-0.733247726547864	-0.706552141860159	-0.42270254130124	-0.924820526881957	-1.0013159248781	-1.35372113763783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus comes	1.60013846944271	1.45292135769465	1.48379455365704	0.737755630724501	1.9778340142193	1.13458502999473	1.96899158548787	1.20530944820219	1.42307914434353	1.80437499918466	1.5782135074986	1.17343579660606	1.62180842859864
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus	0.831005381904842	0.888707860510596	0.541751325680468	-0.0136604579594202	0.730376097953621	0.491699684215672	1.5443266368312	0.911458324723694	1.27241886945604	1.4968902994367	1.30440678154044	0.915606687303961	0.821030583846327
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	0.594616603840611	0.345092413921614	0.296628867647483	-0.188013845104198	0.964569485454415	0.273446118195654	0.818011311302445	0.228163440606761	0.185927941320278	0.529306273174994	0.378887243228659	0.62792461485218	0.127883403286382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena	1.8134780206603	1.81142948271504	1.65475235180068	0.574126206942699	1.81500214464699	1.08166262854039	1.64028135420215	0.724173978587611	0.982023091132665	1.14969409945251	1.30702801502031	1.21788755917689	1.09728396047449
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	-1.19714286538744	-1.6289886121004	-1.20744852912879	-1.62309837039352	-1.81168896567433	-1.13754085551461	-1.43035222752496	-1.53460849174804	-1.141870213118	-0.874687665044297	-1.50289837765712	-1.35799086881683	-1.57686468895204
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	2.53814296154065	2.8528833575432	3.01205917604732	3.33272868720774	2.64539057271605	2.3092670373996	2.78218680833505	3.30031194460511	3.2486430354332	3.32466020618779	3.00269165558865	2.68255098741229	2.1057451521483
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA	-0.36423374245234	-0.673477167072959	-2.18861171518429	-1.44077681359957	-1.31269779955534	-0.667537226268872	-0.839483896085434	-1.02951354269104	-0.426250176706	-0.569306015493115	-1.00080643385988	-1.51214154864409	-1.01724890101662
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme	-0.791677757279279	-1.15898498285466	-0.984304977814581	-1.15309474114778	-1.11854178511438	-0.144289082504324	-0.970819898146521	-1.04690528540291	-0.341092368365694	-0.623373236763391	-1.59387015586284	-1.10667644053593	-1.17139958084388
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] bolteae	-1.01482130859349	-1.15898498285466	-2.27595104235556	-1.28662613377231	-1.24370492806839	-1.04223067571028	-1.22968153206281	-1.17793354780931	-0.595326506749934	-0.623373236763391	-1.80517924953005	-1.69446310543805	-0.660573957077888
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme	-0.0339920555817627	-0.242694250980505	0.1788458319911	-0.667586925366084	-0.226061701933947	-0.00613874402350731	0.384291535536681	0.162316874809174	0.401816321753316	0.199827072044752	0.00599830555510769	-0.595850816769936	-0.765934472735715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense	-1.70796848915343	-2.54527934397455	-2.43728484767037	-2.13392399415951	-2.24700703693217	-0.801068618893395	-1.75577462795959	-2.31736783099767	-1.01403684160812	-1.56783484560424	-3.53978030491816	-2.20528872920404	-1.86454676140382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum	0.392092339729137	-0.753519874746496	-0.108836240460681	-0.83464101002925	-0.314168969444213	-0.349083495150338	0.279433658743421	0.223249425804332	-0.361711655568429	0.149816651470091	-0.767191582678374	-0.21285856451383	-0.478252400283934
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA	0.451515760199938	-0.102932308605346	-0.984304977814581	-0.667586925366084	-0.713076677006219	-0.349083495150338	0.491460369951291	0.61715371151142	0.430526427635747	0.292917495110764	-0.268944741119244	-0.21285856451383	-0.565263777273564
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	0.988908411350651	0.750557522029778	0.62513293461952	-0.399322938771405	-0.10160752746054	-0.0389285668464981	0.858246623494344	0.562532627031195	0.860837534330442	1.00804358238948	0.251956534635489	0.0633948121143283	0.214894780276011
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	0.507605226850982	-0.599369194919237	-0.514301348568845	0.792815407907528	0.0279265247313618	1.31346424259771	1.55561025443322	2.44052344200808	1.05535436421822	0.149816651470091	-0.268944741119244	0.384978436241791	0.255716774796267
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis	3.01350215253082	1.89737191251577	1.65475235180068	1.41185461631375	1.07868279222184	1.3220479862891	2.22390702594237	3.14990085778114	1.68059033916195	1.77452203603498	1.69843313756018	2.05268525679987	1.47949220641838
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	0.643406768010043	0.128869305451978	-0.108836240460681	-0.188013845104198	-0.0101733215009087	0.273446118195654	0.858246623494344	2.61259956003113	0.701561266654371	0.645138088700116	0.236804729614886	0.647342700709282	0.0813633876514888
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans	-1.89029004594739	-2.13981423586639	-2.33512416479594	-2.13392399415951	-1.75453055183438	-2.34151365984054	-1.83581733563313	-2.60504990344946	-2.44115319724827	-2.12745063353967	-2.69248244453095	-2.83895944439133	-1.35372113763783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis	-0.503995684827498	-0.93584143154045	-0.801983421020626	-1.44077681359957	-0.794754708020486	-1.04223067571028	-0.260280974874707	-0.915569283341819	-0.404271269987225	-0.623373236763391	-1.08304453209685	-0.595850816769936	-1.35372113763783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA	2.14924627977972	1.51516366657187	1.37654902330344	2.10979796913719	1.82124241450707	1.90220830345616	1.28323815395286	0.826245509369979	1.82621052910548	1.08137485547503	0.713465539889801	1.22869847528111	2.2129906825019
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile	-0.666514614325273	-1.29251637547918	-1.49513060158057	-1.44077681359957	-0.838239819960225	-1.49421579945334	-0.670065744127388	-0.855850048640196	-0.937075800471991	-1.02883834487156	-1.02747468094204	-1.51214154864409	-1.35372113763783
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA	2.45351537590629	1.80499859238475	1.94955189202132	1.39243653045665	1.24397564860234	2.1508610320022	1.61019406181882	1.23798023049174	1.92618272201561	2.15613592832096	0.945103715195434	0.685083028692129	1.19572403328774
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2	-2.40111566971338	-1.6289886121004	-2.28137453874596	-2.91562933709383	-2.07995295226901	-0.875176591047117	-2.12349940808491	-2.4508992236222	-1.52486246537411	-2.41513270599145	-3.25209823246637	-2.6107538373122	-1.57686468895204
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium D16	0.611145905791822	0.093777985640708	0.350696088917759	0.456343171286315	0.536881240561541	1.3220479862891	0.539088418940546	0.289940800303004	0.998195950378266	0.803743118876755	-0.0636816150828822	-0.1258471875242	0.470828154413212
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371	0.111189954262735	0.227309378265231	-0.0287935327871445	0.0996682273475829	-0.250453155058106	0.0862345761075078	0.523463101037465	-0.0927442794733407	0.372257519511771	0.475239051904719	-0.0950978113162612	-0.359462038705705	-0.478252400283934
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	0.163833687748157	-1.15898498285466	-1.20744852912879	-1.28662613377231	-0.584459299184125	0.0862345761075078	-0.525234796248932	-0.855850048640196	-0.243928619912046	-0.217908128655227	-1.54735014022795	-0.906005745073775	-0.765934472735715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis	-0.00322039691500902	-0.242694250980505	-1.20744852912879	-0.188013845104198	-0.314168969444213	-0.0389285668464981	-0.161840902061454	-0.515245574734073	-0.0432579244498947	0.0971729179846688	-0.877192477892703	-0.906005745073775	-0.324101720456676
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	7.06866160927428	5.38582573917515	6.33622198445816	4.73543689683531	4.78135556846811	6.1269793633565	5.10359809607688	4.73150716382008	5.9169270225109	5.80589811220708	4.51632935462691	4.30397705540636	4.84962376850565
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	2.59384181166365	2.50136638764474	1.89489347948346	2.52636549104966	1.86535603079261	2.51311738577913	1.69786922907511	1.22720813350983	2.33375976332692	2.39705164938097	1.7717822883799	1.54812924604747	1.6011891413959
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	-0.280852133513288	-0.840531251736125	-1.90059570968874	-1.0353117054914	-1.60037987200712	-0.549754190612489	-0.970819898146521	-1.42639490710781	-0.677564604986907	-0.741156272419774	-1.50289837765712	-1.91760665675225	-0.765934472735715
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis	-2.80658077782154	-1.6289886121004	-2.57503819050752	-2.83276392918888	-3.54629002106243	-2.74697876794871	-2.30582096487886	-2.31736783099767	-1.05485883612837	-1.31652041732334	-2.15348594379826	-3.17429433628538	-2.27001186951199
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis	-1.10183268558312	-1.04120194719828	-1.49513060158057	-0.45994756058784	-0.981340663600898	-0.182029410487172	-1.2762015476977	-1.59344899177098	-1.141870213118	-0.217908128655227	-1.08304453209685	-1.35799086881683	-0.883717508392098
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense	-1.70796848915343	-1.6289886121004	-1.49513060158057	-2.13392399415951	-1.50940809380139	-1.83068803607455	-1.6465753359946	-1.99891409987914	-1.52486246537411	-0.874687665044297	-1.7480208356901	-3.05874095577457	-1.86454676140382
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Clostridium] leptum	-0.167523448206285	-0.293987545368055	-0.984304977814581	-1.44077681359957	-1.03398439708632	-1.36068440682882	-0.809178546590105	-1.2398089515274	0.185927941320278	-0.146449164673082	-1.14188503211978	-1.91760665675225	-1.57686468895204
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum	4.57211519122767	3.3856387032654	3.49303183666363	3.01550659168081	2.82589146446452	4.63732120082255	4.12153011933062	3.6223098788979	4.20024652932991	4.40633820439368	3.05006276296368	2.10327075358797	2.14882873828461
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans	-0.727139236141708	-0.242694250980505	0.0453144393665774	-0.45994756058784	-0.382222432689229	-1.24290137117243	-0.226379423199025	-0.659139754394142	-1.05485883612837	-0.518012721105565	-1.17265669078654	-0.664843688256887	-0.565263777273564
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus	0.74876728366787	0.590214871954599	0.664353647772801	-0.288097303661181	0.28235137542666	0.451694349601973	1.38139043213438	0.271335612471969	1.22240844888138	1.08137485547503	1.23372519588915	0.251447043617268	0.172335165857216
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis	-0.36423374245234	-0.840531251736125	-0.291157797254636	-1.84624192170773	-0.931330243026237	-0.801068618893395	0.162278566592758	-1.01241910933174	-0.519340599772013	-0.378250778730406	-0.138582923256	-0.906005745073775	-1.17139958084388
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus faecis	1.54369715853776	1.3667436614536	1.21291959952164	0.699289349896705	1.38578295053072	0.822553928532662	1.56259840306715	0.54125522858391	0.998195950378266	0.855702857807466	1.12992840220751	1.00016407533202	0.438038331590221
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus lactaris	0.643406768010043	0.287934000081665	0.497299563109635	0.574126206942699	0.692635769970774	1.26035441728376	2.05939855147864	1.34298353950172	1.68328939613111	1.15908383980235	0.870995743041712	0.756541992674274	0.865482346417161
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304	0.261472157312073	-0.14738407117618	-0.0287935327871445	-0.83464101002925	0.417692723296422	0.0862345761075078	0.503581730483636	0.0748294206860583	-0.341092368365694	0.0126155299566058	0.00599830555510769	-0.0850251930039449	-0.398209692610397
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	-0.132432128395015	-0.465837802294715	-0.647832741193368	-1.0353117054914	-1.08955424824113	-0.10792143833345	-0.559523869727564	-1.02951354269104	-0.426250176706	-0.294869169791355	-0.924820526881957	-0.818994368084145	-0.660573957077888
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum sp. 4_3_54A2FAA	0.844077463472195	0.0574103414698331	0.40198938330531	0.168661098834534	-0.214085510887231	0.585225742226496	0.419850837573168	0.103000297652755	0.626899737885352	0.892974252604697	-0.116604016537225	-0.664843688256887	-1.57686468895204
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile	0.163833687748157	-0.102932308605346	-0.801983421020626	-0.929951189833575	-0.674610396178423	-0.304631732579504	-0.670065744127388	-0.82727667619614	-0.0740295831166484	-0.146449164673082	-0.668100680034143	-1.22445947619231	-1.01724890101662
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45	-0.0339920555817627	-0.673477167072959	-0.647832741193368	-0.667586925366084	-1.34906544372622	-0.732075747406443	-0.8549880826214	-1.2398089515274	-0.341092368365694	-0.469222556936133	-1.14188503211978	-0.906005745073775	-1.17139958084388
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides	0.856980868308102	-1.44666705530644	-0.984304977814581	-1.84624192170773	-1.42602648486234	-1.24290137117243	0.565858660005151	0.19831047745708	0.299686826676936	1.26537849845197	0.634606964977482	-0.0850251930039449	-0.129945706015718
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis	-0.503995684827498	-0.673477167072959	-0.801983421020626	-0.0544824524796753	-0.396407067681185	0.0563816129578268	-0.607151918716818	-0.785891460033286	-0.361711655568429	-0.146449164673082	-0.649408547021991	-0.738951660410609	-0.765934472735715
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania sp. Marseille-P2844	-3.27947015879943	-2.87670418555591	-2.40649391923843	-2.98787373671162	-2.85314284050249	-1.83068803607455	-2.44892180851953	-2.89273197590124	-1.93032757348227	-2.41513270599145	-2.69248244453095	-2.6107538373122	-2.63417975442903
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA	-3.46824261044493	-2.92268589316788	-2.90683143263815	-2.80158176320386	-4.21984305684097	-3.36511469040751	-4.5857017649976	-4.68409714786509	-4.025032932538	-3.47727321648945	-4.3966728897054	-3.32002074853074	-2.91391635747912
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	1.39811184156942	3.14169601236527	1.25640471146138	2.19680934612682	2.62122646982591	2.28672179907854	1.61417021019846	1.68312382241808	0.926142632738209	1.77452203603498	2.2901452245784	3.06771082935971	2.50067275495368
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__Dialister invisus	-3.54506551379402	-2.91317633621973	-2.66150095312108	-2.94788161663095	-4.17880227107582	-4.12622095006982	-4.61484513358887	-4.75975397809522	-4.62188436466383	-3.12243008113632	-4.1733307038863	-3.09346977466773	-2.6253608752045
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA	-0.0339920555817627	0.786925166200653	0.450779547474742	1.63499816762796	0.839894623760111	-0.349083495150338	0.375200563835429	0.519515241947504	0.634621783979262	0.0971729179846688	0.497405843463997	0.703432167360325	0.948863955356212
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__Burkholderiales bacterium 1_1_47	-1.55381780932618	-1.04120194719828	-0.801983421020626	-0.342164524931456	-0.860712675812283	-2.74697876794871	-1.30029909927676	-1.53460849174804	-1.28847368730988	-1.90430708222546	-1.34255572758194	-1.91760665675225	-1.01724890101662
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA	-3.45802645095025	-2.91717939169298	-2.53208573790017	-3.06351945712243	-4.29086585185845	-3.16623474133858	-4.80906887822724	-4.98008885906415	-3.92587366477804	-3.28915309154042	-4.43857018236104	-3.79403508202556	-2.68283335214966
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Dakarella;s__Dakarella massiliensis	-3.59734490569182	-3.15410959284751	-2.54707518139683	-3.03415113972206	-4.2258439235036	-3.55094672759907	-5.06023939456016	-4.62747673410367	-4.08480271626103	-3.37759583258652	-4.23878945233041	-3.24100631913359	-3.112771982078
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__Parasutterella excrementihominis	-1.30250338104527	-1.29251637547918	-2.20881502909793	0.0255602551938611	-0.517767924685453	-1.36068440682882	-1.10184816055293	-0.979082689064144	-1.34254090858016	-1.43430345297972	-1.17265669078654	-0.308168744318155	-0.565263777273564
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;NA	3.69245410033176	4.05254825360849	3.86145567309144	4.65654812420789	3.81402597355372	3.97745445390589	3.12993681079041	2.57439007886116	2.75457758052467	3.73830895719326	3.85553197089062	3.27950820428662	3.30971795647423
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella sp. KLE1602	2.52855056184921	3.03633549670744	2.82235751195574	3.50443067517423	2.81386038265041	2.85329333033783	2.07870254999361	1.48232598945655	1.71512232270433	2.81597591086314	2.8005789988096	2.40320924687673	2.36955974319343
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__Sutterella wadsworthensis	3.29709575989337	4.08738097806128	3.16199932333823	4.4200094098663	3.39747569544274	3.52400966390959	3.16139493813099	2.89484683649695	3.1894610345105	3.39800230559212	3.53433651127921	3.52047265217094	3.40502813627856
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;NA	-1.70796848915343	-2.9267759490362	-1.90059570968874	-0.0136604579594202	-2.15999565994254	-3.13452203168909	-2.93442962430124	-4.7644998366579	-0.706552141860159	-3.2319756534321	-2.24049732078789	-2.20528872920404	-2.27001186951199
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila sp. 4_1_30	-3.17625025540682	-2.96011063985242	-2.29683937929155	-1.44077681359957	-4.31274035086743	-3.22576965043599	-4.5522457121109	-4.81491429319559	-2.62347475404222	-3.32517753689705	-4.32651869001382	-2.97811008423686	-2.70466105008281
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	-2.40111566971338	-1.04120194719828	-0.647832741193368	0.405049876898765	-2.00584498011529	-2.34151365984054	-1.6465753359946	-2.09422427968346	0.0297672105649953	-2.82059781409961	-1.30618808341106	-0.738951660410609	-1.01724890101662
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger	0.73437854621577	1.77220876956176	0.664353647772801	2.1746354886325	1.64851696911594	2.33442559703576	1.2418788757723	0.411301657307271	1.26425555881688	1.76436966457096	1.88516971256325	1.77127279736168	2.13059115073483
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA	-1.89029004594739	-1.15898498285466	-1.20744852912879	-2.79576624152052	-1.60037987200712	-1.36068440682882	-0.809178546590105	-1.11966463968533	-0.937075800471991	-1.11584972186119	-0.613040902851116	-2.6107538373122	-1.17139958084388
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;NA;NA	-3.34754579979475	-2.54527934397455	-2.30663942858216	-2.94931501822813	-4.18391846586029	-3.26006999241532	-4.54310708989559	-4.69263191909256	-3.89012614715264	-3.44493994857445	-2.33580750059222	-2.93200152198308	-2.66991592729919
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	-3.19569102737319	-2.54527934397455	-2.29915712103393	-2.53938910226768	-2.56546076805071	-2.34151365984054	-2.44892180851953	-2.89273197590124	-1.74800601668832	-3.23578799140091	-1.23719521192411	-2.94787146021248	-2.68241837559983
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA	-3.48576786555313	-2.98654544633263	-2.42450924381752	-3.29285285711938	-3.54629002106243	-3.16048329225313	-1.37628500625469	-5.08492533868114	-4.22958097117039	-3.23574154544732	-4.44906917768822	-3.45028859720411	-1.57686468895204
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;NA	-3.27662770025771	-3.31240829919792	-2.38118984400491	-2.96623983776822	-4.56487016727421	-2.9589411182937	-4.68064441877897	-4.98873621283918	-4.11405963749823	-3.74537948431434	-4.6042411890181	-3.13121792680419	-2.56948275734202
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	0.328913438107606	0.39915963519189	0.450779547474742	1.19828051601569	1.74533835733481	2.16199287237105	1.80723630627539	2.19965396821371	0.611274419982271	-0.0480090918598292	0.644811135151724	1.67283272454843	2.36955974319343
